# x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_O2, Y_N2, Y_H2O
0.00000000e+00,8.40283624e+00,-3.81202081e+00,1.91066726e+07,2.85413296e+03,1.18501935e-01,6.62869199e-07,6.00009375e-01,2.81488027e-01
1.00100100e-01,8.40283624e+00,3.81202081e+00,1.91066726e+07,2.85413296e+03,1.18501935e-01,6.62869199e-07,6.00009375e-01,2.81488027e-01
2.00200200e-01,8.29026738e+00,8.93171156e+00,1.85133295e+07,2.80305134e+03,1.18501918e-01,5.25833953e-07,6.00009375e-01,2.81488181e-01
3.00300300e-01,8.08449886e+00,-9.11475928e+01,1.75513056e+07,2.72503057e+03,1.18501921e-01,5.51350640e-07,6.00009375e-01,2.81488152e-01
4.00400400e-01,7.27331537e+00,-2.74927178e+02,1.50615389e+07,2.59927353e+03,1.18501921e-01,5.51336636e-07,6.00009375e-01,2.81488152e-01
5.00500501e-01,6.73111453e+00,-4.06917368e+02,1.35246989e+07,2.52206154e+03,1.18501921e-01,5.51328199e-07,6.00009375e-01,2.81488152e-01
6.00600601e-01,6.59579241e+00,-4.41303270e+02,1.31453686e+07,2.50161715e+03,1.18501921e-01,5.51323857e-07,6.00009375e-01,2.81488152e-01
7.00700701e-01,6.57040429e+00,-4.47762742e+02,1.30750314e+07,2.49784624e+03,1.18501921e-01,5.51319555e-07,6.00009375e-01,2.81488153e-01
8.00800801e-01,6.56654001e+00,-4.48750885e+02,1.30643821e+07,2.49728054e+03,1.18501921e-01,5.51315285e-07,6.00009375e-01,2.81488153e-01
9.00900901e-01,6.56607782e+00,-4.48878164e+02,1.30631083e+07,2.49721282e+03,1.18501921e-01,5.51311034e-07,6.00009375e-01,2.81488153e-01
1.00100100e+00,6.56605110e+00,-4.48895349e+02,1.30630327e+07,2.49720853e+03,1.18501921e-01,5.51306778e-07,6.00009375e-01,2.81488153e-01
1.10110110e+00,6.56607009e+00,-4.48902630e+02,1.30630835e+07,2.49721102e+03,1.18501921e-01,5.51302490e-07,6.00009375e-01,2.81488153e-01
1.20120120e+00,6.56609518e+00,-4.48908535e+02,1.30631507e+07,2.49721432e+03,1.18501921e-01,5.51298160e-07,6.00009375e-01,2.81488153e-01
