# x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_O2, Y_N2, Y_H2O
0.00000000e+00,8.46946092e+00,-3.24824174e-02,1.87961882e+07,2.78566607e+03,1.18501936e-01,6.70184418e-07,6.00009375e-01,2.81488019e-01
1.00100100e-01,8.46946092e+00,3.24824174e-02,1.87961882e+07,2.78566607e+03,1.18501936e-01,6.70184418e-07,6.00009375e-01,2.81488019e-01
2.00200200e-01,8.46993499e+00,1.29538695e-01,1.87957383e+07,2.78544360e+03,1.18501919e-01,5.38629935e-07,6.00009375e-01,2.81488167e-01
3.00300300e-01,8.47157485e+00,1.74979350e-01,1.87951385e+07,2.78481552e+03,1.18501922e-01,5.61613582e-07,6.00009375e-01,2.81488141e-01
4.00400400e-01,8.47479219e+00,1.66244981e-01,1.87941353e+07,2.78360972e+03,1.18501922e-01,5.61899080e-07,6.00009375e-01,2.81488141e-01
5.00500501e-01,8.48010165e+00,8.69081927e-02,1.87932686e+07,2.78173860e+03,1.18501922e-01,5.61900107e-07,6.00009375e-01,2.81488141e-01
6.00600601e-01,8.48740156e+00,-5.59188843e-02,1.87921229e+07,2.77917662e+03,1.18501922e-01,5.61902736e-07,6.00009375e-01,2.81488141e-01
7.00700701e-01,8.49618463e+00,-3.03590153e-01,1.87912424e+07,2.77617351e+03,1.18501922e-01,5.61906952e-07,6.00009375e-01,2.81488141e-01
8.00800801e-01,8.50472902e+00,-5.70377992e-01,1.87909480e+07,2.77334094e+03,1.18501922e-01,5.61911497e-07,6.00009375e-01,2.81488141e-01
9.00900901e-01,8.51221152e+00,-9.03291936e-01,1.87928116e+07,2.77117789e+03,1.18501922e-01,5.61915937e-07,6.00009375e-01,2.81488141e-01
1.00100100e+00,8.51890036e+00,-1.32605047e+00,1.87972532e+07,2.76965647e+03,1.18501922e-01,5.61920037e-07,6.00009375e-01,2.81488141e-01
1.10110110e+00,8.52542638e+00,-1.90005059e+00,1.88050913e+07,2.76869037e+03,1.18501922e-01,5.61923830e-07,6.00009375e-01,2.81488141e-01
1.20120120e+00,8.53233211e+00,-2.70767185e+00,1.88172865e+07,2.76824356e+03,1.18501922e-01,5.61927229e-07,6.00009375e-01,2.81488141e-01
1.30130130e+00,8.54034590e+00,-3.87251919e+00,1.88353326e+07,2.76829830e+03,1.18501922e-01,5.61930320e-07,6.00009375e-01,2.81488141e-01
1.40140140e+00,8.54976092e+00,-5.43491789e+00,1.88594148e+07,2.76878539e+03,1.18501922e-01,5.61933110e-07,6.00009375e-01,2.81488141e-01
1.50150150e+00,8.56102419e+00,-7.48349335e+00,1.88904067e+07,2.76968664e+03,1.18501922e-01,5.61935693e-07,6.00009375e-01,2.81488141e-01
