# x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_O2, Y_N2, Y_H2O
0.00000000e+00,8.25981800e+00,-6.61994750e+00,1.86061352e+07,2.82748775e+03,1.18501936e-01,6.71411845e-07,6.00009375e-01,2.81488017e-01
1.00100100e-01,8.25981800e+00,6.61994750e+00,1.86061352e+07,2.82748775e+03,1.18501936e-01,6.71411845e-07,6.00009375e-01,2.81488017e-01
2.00200200e-01,8.32500268e+00,1.47912075e+01,1.86315877e+07,2.80918629e+03,1.18501919e-01,5.37355100e-07,6.00009375e-01,2.81488168e-01
3.00300300e-01,8.40426157e+00,-1.99590362e+01,1.85961775e+07,2.77740476e+03,1.18501922e-01,5.61694256e-07,6.00009375e-01,2.81488141e-01
4.00400400e-01,8.05248563e+00,-8.52079999e+01,1.73635630e+07,2.70659915e+03,1.18501922e-01,5.61899689e-07,6.00009375e-01,2.81488141e-01
5.00500501e-01,7.31123298e+00,-2.56634504e+02,1.51687006e+07,2.60419086e+03,1.18501922e-01,5.61899577e-07,6.00009375e-01,2.81488141e-01
6.00600601e-01,6.75484653e+00,-3.91403805e+02,1.35948269e+07,2.52623210e+03,1.18501922e-01,5.61901008e-07,6.00009375e-01,2.81488141e-01
7.00700701e-01,6.59184944e+00,-4.32982729e+02,1.31385250e+07,2.50181034e+03,1.18501922e-01,5.61903873e-07,6.00009375e-01,2.81488141e-01
8.00800801e-01,6.55484993e+00,-4.42392203e+02,1.30190689e+07,2.49395789e+03,1.18459121e-01,5.61704449e-07,5.99792659e-01,2.81386471e-01
9.00900901e-01,6.54928634e+00,-4.43586394e+02,1.30173963e+07,2.49503587e+03,1.18493302e-01,5.61870140e-07,5.99965729e-01,2.81467665e-01
1.00100100e+00,6.54888582e+00,-4.43535219e+02,1.30187630e+07,2.49532050e+03,1.18499472e-01,5.61902879e-07,5.99996970e-01,2.81482321e-01
1.10110110e+00,6.54897348e+00,-4.43495757e+02,1.30193184e+07,2.49537721e+03,1.18500248e-01,5.61909884e-07,6.00000898e-01,2.81484164e-01
1.20120120e+00,6.54900575e+00,-4.43490272e+02,1.30193305e+07,2.49537131e+03,1.18500055e-01,5.61912103e-07,5.99999918e-01,2.81483704e-01
1.30130130e+00,6.54902272e+00,-4.43492492e+02,1.30193843e+07,2.49537485e+03,1.18500070e-01,5.61915091e-07,5.99999995e-01,2.81483740e-01
1.40140140e+00,6.54903555e+00,-4.43495431e+02,1.30194232e+07,2.49537728e+03,1.18500076e-01,5.61917801e-07,6.00000028e-01,2.81483756e-01
1.50150150e+00,6.54904976e+00,-4.43498455e+02,1.30194569e+07,2.49537867e+03,1.18500060e-01,5.61920168e-07,5.99999945e-01,2.81483717e-01
1.60160160e+00,6.54906894e+00,-4.43502995e+02,1.30195068e+07,2.49538112e+03,1.18500050e-01,5.61922362e-07,5.99999895e-01,2.81483693e-01
