# 时间 t = 0.002007 s
# 列: x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_H, Y_O, Y_O2, Y_OH
3.006012, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
3.206413, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
3.406814, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
3.607214, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
3.807615, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
4.008016, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
4.208417, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
4.408818, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
4.609218, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
4.809619, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
5.010020, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
5.210421, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
5.410822, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
5.611222, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
5.811623, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
6.012024, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
6.212425, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
6.412826, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
6.613226, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
6.813627, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
7.014028, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
7.214429, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
7.414830, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
7.615230, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
7.815631, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
8.016032, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
8.216433, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
8.416834, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
8.617234, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
8.817635, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
9.018036, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
9.218437, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
9.418838, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
9.619238, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
9.819639, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
10.020040, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
10.220441, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
10.420842, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
10.621242, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
10.821643, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
11.022044, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
11.222445, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
11.422846, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
11.623246, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
11.823647, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
12.024048, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
12.224449, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
12.424850, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
12.625251, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
12.825651, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
13.026052, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
13.226453, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
13.426854, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
13.627255, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
13.827655, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
14.028056, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
14.228457, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
14.428858, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
14.629259, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
14.829659, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
15.030060, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
15.230461, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
15.430862, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
15.631263, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
15.831663, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
16.032064, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
16.232465, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
16.432866, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
16.633267, 1.274208e+01, 0.000000e+00, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
16.833667, 1.274208e+01, -4.793386e-14, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
17.034068, 1.274208e+01, -5.475650e-13, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
17.234469, 1.274208e+01, -4.894510e-12, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
17.434870, 1.274208e+01, -4.002123e-11, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
17.635271, 1.274208e+01, -3.121261e-10, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
17.835671, 1.274208e+01, -2.321467e-09, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
18.036072, 1.274208e+01, -1.645119e-08, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
18.236473, 1.274208e+01, -1.109923e-07, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
18.436874, 1.274208e+01, -7.123585e-07, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
18.637275, 1.274208e+01, -4.345623e-06, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
18.837675, 1.274208e+01, -2.517543e-05, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578208e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
19.038076, 1.274208e+01, -1.383829e-04, 3.039751e+06, 6.000000e+02, 2.852239e-02, 9.578206e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
19.238477, 1.274210e+01, -7.210432e-04, 3.039754e+06, 6.000000e+02, 2.852239e-02, 9.578196e-22, 2.661993e-22, 2.263540e-01, 1.910916e-23
19.438878, 1.274216e+01, -3.557850e-03, 3.039770e+06, 6.000000e+02, 2.852239e-02, 9.578146e-22, 2.661979e-22, 2.263540e-01, 1.910906e-23
19.639279, 1.274247e+01, -1.660782e-02, 3.039842e+06, 6.000000e+02, 2.852239e-02, 9.577918e-22, 2.661917e-22, 2.263540e-01, 1.910861e-23
19.839679, 1.274379e+01, -7.325643e-02, 3.040159e+06, 6.000000e+02, 2.852239e-02, 9.576922e-22, 2.661644e-22, 2.263540e-01, 1.910664e-23
20.040080, 1.274923e+01, -3.049165e-01, 3.041455e+06, 6.000000e+02, 2.852239e-02, 9.572844e-22, 2.660524e-22, 2.263540e-01, 1.909856e-23
20.240481, 1.277015e+01, -1.194807e+00, 3.046447e+06, 6.000000e+02, 2.852239e-02, 9.557174e-22, 2.656219e-22, 2.263540e-01, 1.907248e-23
20.440882, 1.284534e+01, -4.382322e+00, 3.064384e+06, 6.000000e+02, 2.852239e-02, 9.511902e-22, 2.643791e-22, 2.263540e-01, 3.046361e-23
20.641283, 1.309277e+01, -1.479756e+01, 3.123411e+06, 6.000000e+02, 2.852238e-02, 1.440076e-21, 4.000881e-22, 2.263540e-01, 5.759773e-21
20.841683, 1.380641e+01, -4.402895e+01, 3.293645e+06, 6.000000e+02, 2.852172e-02, 5.513891e-20, 1.530435e-20, 2.263487e-01, 6.558540e-19
21.042084, 1.547667e+01, -1.068114e+02, 3.691696e+06, 6.000000e+02, 2.850088e-02, 1.419787e-18, 3.942382e-19, 2.261810e-01, 1.915346e-17
21.242485, 1.840009e+01, -1.994888e+02, 4.384093e+06, 6.000000e+02, 2.828691e-02, 1.117106e-17, 3.110570e-18, 2.244611e-01, 1.812075e-16
21.442886, 2.213382e+01, -2.939097e+02, 5.247384e+06, 6.000000e+02, 2.733685e-02, 3.570049e-17, 9.988042e-18, 2.168320e-01, 7.880128e-16
21.643287, 2.580860e+01, -3.672763e+02, 6.040830e+06, 6.000005e+02, 2.492659e-02, 6.313868e-17, 1.777938e-17, 1.975064e-01, 2.164526e-15
21.843687, 2.877279e+01, -4.179379e+02, 6.582493e+06, 6.000033e+02, 2.068572e-02, 8.986552e-17, 2.583132e-17, 1.635826e-01, 4.580189e-15
22.044088, 2.945512e+01, -4.755154e+02, 6.528968e+06, 6.000195e+02, 1.495415e-02, 1.620276e-16, 5.347874e-17, 1.178955e-01, 8.551526e-15
22.244489, 1.997438e+01, -7.092538e+02, 4.270818e+06, 6.001912e+02, 8.562474e-03, 7.376559e-16, 4.814245e-16, 6.718920e-02, 2.042589e-14
22.444890, 4.928338e+00, -1.590644e+03, 1.138726e+06, 6.739522e+02, 2.025018e-03, 5.249575e-13, 7.607664e-11, 1.551539e-02, 5.186229e-11
22.645291, 3.523577e+00, -1.505309e+03, 3.369601e+06, 2.789150e+03, 1.305380e-03, 7.118488e-05, 4.411323e-04, 7.258762e-03, 6.836406e-03
22.845691, 4.827493e+00, -1.073627e+03, 5.577700e+06, 3.291381e+03, 3.200113e-03, 3.977220e-04, 2.805978e-03, 1.619463e-02, 2.022009e-02
23.046092, 5.579016e+00, -8.995332e+02, 6.599150e+06, 3.359422e+03, 3.409476e-03, 4.482899e-04, 3.204298e-03, 1.702948e-02, 2.196751e-02
23.246493, 6.208776e+00, -7.751587e+02, 7.379322e+06, 3.376461e+03, 3.392369e-03, 4.407915e-04, 3.159945e-03, 1.688154e-02, 2.195594e-02
23.446894, 6.750933e+00, -6.726544e+02, 8.051565e+06, 3.389101e+03, 3.374938e-03, 4.339380e-04, 3.117457e-03, 1.674860e-02, 2.191510e-02
23.647295, 7.238742e+00, -5.806989e+02, 8.656943e+06, 3.399231e+03, 3.358114e-03, 4.276976e-04, 3.077809e-03, 1.662823e-02, 2.186275e-02
23.847695, 7.683869e+00, -4.936087e+02, 9.209767e+06, 3.407628e+03, 3.342224e-03, 4.220315e-04, 3.041233e-03, 1.651911e-02, 2.180589e-02
24.048096, 8.084914e+00, -4.083237e+02, 9.708162e+06, 3.414602e+03, 3.327661e-03, 4.169890e-04, 3.008312e-03, 1.642195e-02, 2.174918e-02
24.248497, 8.431934e+00, -3.231986e+02, 1.013965e+07, 3.420238e+03, 3.314968e-03, 4.126911e-04, 2.980020e-03, 1.633903e-02, 2.169691e-02
24.448898, 8.710499e+00, -2.373632e+02, 1.048615e+07, 3.424519e+03, 3.304740e-03, 4.092872e-04, 2.957474e-03, 1.627325e-02, 2.165311e-02
24.649299, 8.905547e+00, -1.503739e+02, 1.072878e+07, 3.427385e+03, 3.297508e-03, 4.069146e-04, 2.941676e-03, 1.622736e-02, 2.162113e-02
24.849699, 9.004775e+00, -6.203394e+01, 1.085209e+07, 3.428772e+03, 3.293663e-03, 4.056746e-04, 2.933358e-03, 1.620345e-02, 2.160334e-02
25.050100, 8.999972e+00, 2.759890e+01, 1.084622e+07, 3.428730e+03, 3.293970e-03, 4.057647e-04, 2.933992e-03, 1.620512e-02, 2.160515e-02
25.250501, 8.888364e+00, 1.180009e+02, 1.070827e+07, 3.427361e+03, 3.299221e-03, 4.073920e-04, 2.945131e-03, 1.623603e-02, 2.163234e-02
25.450902, 8.683031e+00, 2.085572e+02, 1.045344e+07, 3.424495e+03, 3.307617e-03, 4.100905e-04, 2.963291e-03, 1.628777e-02, 2.167201e-02
25.651303, 8.398941e+00, 2.990308e+02, 1.010039e+07, 3.420202e+03, 3.318520e-03, 4.136895e-04, 2.987242e-03, 1.635700e-02, 2.172018e-02
25.851703, 8.052337e+00, 3.894106e+02, 9.669400e+06, 3.414548e+03, 3.331248e-03, 4.180068e-04, 3.015659e-03, 1.644019e-02, 2.177256e-02
26.052104, 7.657809e+00, 4.800849e+02, 9.178750e+06, 3.407563e+03, 3.345151e-03, 4.228718e-04, 3.047281e-03, 1.653409e-02, 2.182481e-02
26.252505, 7.224508e+00, 5.722586e+02, 8.639982e+06, 3.399175e+03, 3.359725e-03, 4.281670e-04, 3.081172e-03, 1.663657e-02, 2.187302e-02
26.452906, 6.752358e+00, 6.686379e+02, 8.053215e+06, 3.389092e+03, 3.374692e-03, 4.338679e-04, 3.116946e-03, 1.674738e-02, 2.191343e-02
26.653307, 6.228198e+00, 7.745829e+02, 7.402350e+06, 3.376562e+03, 3.389858e-03, 4.400421e-04, 3.154603e-03, 1.686843e-02, 2.194011e-02
26.853707, 5.618723e+00, 9.007825e+02, 6.646285e+06, 3.359765e+03, 3.404345e-03, 4.467194e-04, 3.193214e-03, 1.700207e-02, 2.193611e-02
27.054108, 4.892517e+00, 1.072831e+03, 5.659147e+06, 3.294825e+03, 3.205197e-03, 3.986710e-04, 2.814536e-03, 1.620896e-02, 2.027240e-02
27.254509, 3.647959e+00, 1.469046e+03, 3.630376e+06, 2.891962e+03, 1.639252e-03, 1.094438e-04, 7.001443e-04, 8.939149e-03, 8.983515e-03
27.454910, 4.238458e+00, 1.686926e+03, 1.284315e+06, 8.863786e+02, 1.555952e-03, 5.321584e-10, 8.132509e-10, 1.174413e-02, 2.684728e-08
27.655311, 1.674056e+01, 8.249629e+02, 3.614637e+06, 6.106410e+02, 7.332644e-03, 4.049136e-15, 4.539113e-15, 5.697955e-02, 8.804018e-14
27.855711, 2.952938e+01, 5.147572e+02, 6.490156e+06, 6.004894e+02, 1.334921e-02, 4.573062e-16, 1.909028e-16, 1.047821e-01, 1.459094e-14
28.056112, 3.070365e+01, 4.427817e+02, 6.954557e+06, 6.000350e+02, 1.888150e-02, 1.826436e-16, 8.083037e-17, 1.489506e-01, 7.388614e-15
28.256513, 2.826467e+01, 4.001080e+02, 6.559972e+06, 6.000045e+02, 2.336114e-02, 1.162226e-16, 4.015637e-17, 1.848482e-01, 3.818858e-15
28.456914, 2.484956e+01, 3.425231e+02, 5.860003e+06, 6.000006e+02, 2.633880e-02, 8.130394e-17, 1.228450e-16, 2.087725e-01, 1.694732e-15
28.657315, 2.103620e+01, 2.627357e+02, 5.001100e+06, 6.000000e+02, 2.786797e-02, 4.133052e-17, 3.818786e-18, 2.210803e-01, 5.635897e-16
28.857715, 1.750775e+01, 1.696911e+02, 4.174096e+06, 6.000000e+02, 2.840648e-02, 1.107315e-17, 2.550988e-17, 2.254194e-01, 1.148501e-16
29.058116, 1.497960e+01, 8.734459e+01, 3.573355e+06, 6.000000e+02, 2.851294e-02, 1.201499e-18, 5.936488e-19, 2.262778e-01, 1.048621e-17
29.258517, 1.361620e+01, 3.582721e+01, 3.248276e+06, 6.000000e+02, 2.852211e-02, 4.264558e-20, 2.570791e-20, 2.263518e-01, 3.307752e-19
29.458918, 1.304085e+01, 1.246735e+01, 3.111025e+06, 6.000000e+02, 2.852239e-02, 1.340901e-21, 3.964391e-22, 2.263540e-01, 3.039762e-21
29.659319, 1.283569e+01, 3.930869e+00, 3.062081e+06, 6.000000e+02, 2.852239e-02, 9.519004e-22, 2.646776e-22, 2.263540e-01, 2.649965e-23
29.859719, 1.276969e+01, 1.163388e+00, 3.046337e+06, 6.000000e+02, 2.852239e-02, 9.557520e-22, 2.656312e-22, 2.263540e-01, 1.907304e-23
30.060120, 1.274984e+01, 3.277781e-01, 3.041601e+06, 6.000000e+02, 2.852239e-02, 9.572384e-22, 2.660397e-22, 2.263540e-01, 1.909764e-23
30.260521, 1.274417e+01, 8.837886e-02, 3.040248e+06, 6.000000e+02, 2.852239e-02, 9.576641e-22, 2.661566e-22, 2.263540e-01, 1.910608e-23
30.460922, 1.274262e+01, 2.285922e-02, 3.039879e+06, 6.000000e+02, 2.852239e-02, 9.577804e-22, 2.661885e-22, 2.263540e-01, 1.910839e-23
30.661323, 1.274222e+01, 5.680345e-03, 3.039782e+06, 6.000000e+02, 2.852239e-02, 9.578108e-22, 2.661969e-22, 2.263540e-01, 1.910899e-23
30.861723, 1.274211e+01, 1.357812e-03, 3.039758e+06, 6.000000e+02, 2.852239e-02, 9.578185e-22, 2.661990e-22, 2.263540e-01, 1.910914e-23
31.062124, 1.274209e+01, 3.125899e-04, 3.039752e+06, 6.000000e+02, 2.852239e-02, 9.578203e-22, 2.661995e-22, 2.263540e-01, 1.910917e-23
31.262525, 1.274208e+01, 6.938795e-05, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578207e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
31.462926, 1.274208e+01, 1.486810e-05, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578208e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
31.663327, 1.274208e+01, 3.078674e-06, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
31.863727, 1.274208e+01, 6.166900e-07, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
32.064128, 1.274208e+01, 1.196214e-07, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578209e-22, 2.661996e-22, 2.263540e-01, 1.910918e-23
