# 时间 t = 0.004009 s
# 列: x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_H, Y_O, Y_O2, Y_OH
15.430862, 1.274208e+01, -3.101191e-10, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673516e-22, 2.688484e-22, 2.263540e-01, 1.930161e-23
15.631263, 1.274208e+01, -1.440633e-09, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673516e-22, 2.688484e-22, 2.263540e-01, 1.930161e-23
15.831663, 1.274208e+01, -6.477814e-09, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673516e-22, 2.688484e-22, 2.263540e-01, 1.930161e-23
16.032064, 1.274208e+01, -2.817918e-08, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673516e-22, 2.688484e-22, 2.263540e-01, 1.930161e-23
16.232465, 1.274208e+01, -1.185164e-07, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673516e-22, 2.688484e-22, 2.263540e-01, 1.930161e-23
16.432866, 1.274208e+01, -4.816046e-07, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673516e-22, 2.688484e-22, 2.263540e-01, 1.930161e-23
16.633267, 1.274208e+01, -1.889592e-06, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673516e-22, 2.688484e-22, 2.263540e-01, 1.930161e-23
16.833667, 1.274208e+01, -7.153200e-06, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673516e-22, 2.688484e-22, 2.263540e-01, 1.930162e-23
17.034068, 1.274208e+01, -2.610731e-05, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.673516e-22, 2.688484e-22, 2.263540e-01, 1.930162e-23
17.234469, 1.274208e+01, -9.179352e-05, 3.039751e+06, 6.000000e+02, 2.852239e-02, 9.673515e-22, 2.688484e-22, 2.263540e-01, 1.930162e-23
17.434870, 1.274209e+01, -3.106654e-04, 3.039752e+06, 6.000000e+02, 2.852239e-02, 9.673511e-22, 2.688483e-22, 2.263540e-01, 1.930161e-23
17.635271, 1.274211e+01, -1.011186e-03, 3.039756e+06, 6.000000e+02, 2.852239e-02, 9.673498e-22, 2.688480e-22, 2.263540e-01, 1.930159e-23
17.835671, 1.274216e+01, -3.162549e-03, 3.039768e+06, 6.000000e+02, 2.852239e-02, 9.673460e-22, 2.688469e-22, 2.263540e-01, 1.930151e-23
18.036072, 1.274231e+01, -9.495218e-03, 3.039804e+06, 6.000000e+02, 2.852239e-02, 9.673345e-22, 2.688437e-22, 2.263540e-01, 1.930129e-23
18.236473, 1.274273e+01, -2.734071e-02, 3.039905e+06, 6.000000e+02, 2.852239e-02, 9.673023e-22, 2.688349e-22, 2.263540e-01, 1.930065e-23
18.436874, 1.274388e+01, -7.542274e-02, 3.040179e+06, 6.000000e+02, 2.852239e-02, 9.672153e-22, 2.688109e-22, 2.263540e-01, 1.929892e-23
18.637275, 1.274684e+01, -1.991084e-01, 3.040885e+06, 6.000000e+02, 2.852239e-02, 9.669911e-22, 2.687489e-22, 2.263540e-01, 1.929447e-23
18.837675, 1.275411e+01, -5.023281e-01, 3.042620e+06, 6.000000e+02, 2.852239e-02, 9.664402e-22, 2.685968e-22, 2.263540e-01, 1.928351e-23
19.038076, 1.277113e+01, -1.208980e+00, 3.046679e+06, 6.000000e+02, 2.852239e-02, 9.651545e-22, 2.682415e-22, 2.263540e-01, 1.925794e-23
19.238477, 1.280885e+01, -2.768297e+00, 3.055677e+06, 6.000000e+02, 2.852239e-02, 9.623170e-22, 2.674568e-22, 2.263540e-01, 1.920148e-23
19.438878, 1.288766e+01, -6.004304e+00, 3.074480e+06, 6.000000e+02, 2.852239e-02, 9.564423e-22, 2.658311e-22, 2.263540e-01, 1.908467e-23
19.639279, 1.304150e+01, -1.224822e+01, 3.111178e+06, 6.000000e+02, 2.852239e-02, 9.451867e-22, 2.627138e-22, 2.263540e-01, 1.890603e-23
19.839679, 1.331797e+01, -2.325046e+01, 3.177135e+06, 6.000000e+02, 2.852239e-02, 9.261659e-22, 2.574411e-22, 2.263540e-01, 2.524581e-23
20.040080, 1.376659e+01, -4.053404e+01, 3.284157e+06, 6.000000e+02, 2.852239e-02, 9.308956e-22, 2.587630e-22, 2.263540e-01, 4.626271e-22
20.240481, 1.440933e+01, -6.414451e+01, 3.437488e+06, 6.000000e+02, 2.852238e-02, 1.923452e-21, 5.345169e-22, 2.263539e-01, 1.408025e-20
20.440882, 1.520718e+01, -9.173390e+01, 3.627821e+06, 6.000000e+02, 2.852224e-02, 1.781704e-20, 4.951594e-21, 2.263528e-01, 2.373394e-19
20.641283, 1.605716e+01, -1.192595e+02, 3.830561e+06, 6.000000e+02, 2.852076e-02, 1.602585e-19, 4.453913e-20, 2.263408e-01, 2.388003e-18
20.841683, 1.683435e+01, -1.429119e+02, 4.015753e+06, 6.000000e+02, 2.851071e-02, 9.742633e-19, 2.708038e-19, 2.262593e-01, 1.589196e-17
21.042084, 1.744498e+01, -1.604725e+02, 4.160336e+06, 6.000000e+02, 2.846174e-02, 4.170460e-18, 1.159674e-18, 2.258628e-01, 7.614445e-17
21.242485, 1.784982e+01, -1.712787e+02, 4.252794e+06, 6.000000e+02, 2.827987e-02, 1.310419e-17, 3.646654e-18, 2.243929e-01, 2.800401e-16
21.442886, 1.805611e+01, -1.754297e+02, 4.289750e+06, 6.000000e+02, 2.774280e-02, 3.083116e-17, 8.582790e-18, 2.200607e-01, 8.300154e-16
21.643287, 1.809964e+01, -1.730630e+02, 4.270732e+06, 6.000002e+02, 2.645000e-02, 5.536967e-17, 1.537338e-17, 2.096561e-01, 2.067007e-15
21.843687, 1.802624e+01, -1.641678e+02, 4.195427e+06, 6.000011e+02, 2.387951e-02, 8.066800e-17, 2.221837e-17, 1.890211e-01, 4.505439e-15
22.044088, 1.786098e+01, -1.491828e+02, 4.062043e+06, 6.000049e+02, 1.961962e-02, 1.121436e-16, 3.075292e-17, 1.549243e-01, 8.961081e-15
22.244489, 1.738018e+01, -1.349278e+02, 3.823754e+06, 6.000292e+02, 1.364328e-02, 2.261889e-16, 7.637287e-17, 1.072798e-01, 1.705823e-14
22.444890, 1.291838e+01, -2.267391e+02, 2.731899e+06, 6.012130e+02, 6.390619e-03, 1.727222e-15, 2.767905e-13, 4.986961e-02, 6.415339e-14
22.645291, 3.116128e+00, -6.607831e+02, 2.006133e+06, 1.896568e+03, 2.835377e-04, 3.449306e-06, 8.931714e-06, 2.039862e-03, 4.809209e-04
22.845691, 2.103407e+00, -7.571548e+02, 2.272066e+06, 3.090117e+03, 2.893483e-03, 3.418768e-04, 2.311673e-03, 1.527013e-02, 1.715984e-02
23.046092, 2.155224e+00, -6.815187e+02, 2.349137e+06, 3.113611e+03, 2.997653e-03, 3.664029e-04, 2.491562e-03, 1.575022e-02, 1.792476e-02
23.246493, 2.224539e+00, -5.981306e+02, 2.429512e+06, 3.119619e+03, 3.002155e-03, 3.667957e-04, 2.497559e-03, 1.575314e-02, 1.798739e-02
23.446894, 2.275967e+00, -5.206518e+02, 2.489509e+06, 3.124231e+03, 3.006800e-03, 3.674202e-04, 2.504372e-03, 1.576177e-02, 1.804270e-02
23.647295, 2.311352e+00, -4.480453e+02, 2.531286e+06, 3.127791e+03, 3.012279e-03, 3.684162e-04, 2.513156e-03, 1.577859e-02, 1.809692e-02
23.847695, 2.336059e+00, -3.776954e+02, 2.560840e+06, 3.130599e+03, 3.017926e-03, 3.695625e-04, 2.522566e-03, 1.579895e-02, 1.814779e-02
24.048096, 2.353817e+00, -3.077937e+02, 2.582323e+06, 3.132819e+03, 3.023114e-03, 3.706666e-04, 2.531368e-03, 1.581891e-02, 1.819244e-02
24.248497, 2.366354e+00, -2.374631e+02, 2.597645e+06, 3.134519e+03, 3.027503e-03, 3.716267e-04, 2.538900e-03, 1.583642e-02, 1.822919e-02
24.448898, 2.374122e+00, -1.664242e+02, 2.607290e+06, 3.135711e+03, 3.030977e-03, 3.724086e-04, 2.544930e-03, 1.585081e-02, 1.825739e-02
24.649299, 2.376982e+00, -9.469217e+01, 2.611089e+06, 3.136389e+03, 3.033531e-03, 3.730115e-04, 2.549448e-03, 1.586209e-02, 1.827696e-02
24.849699, 2.374632e+00, -2.240161e+01, 2.608696e+06, 3.136540e+03, 3.035213e-03, 3.734496e-04, 2.552543e-03, 1.587057e-02, 1.828812e-02
25.050100, 2.366522e+00, 5.019007e+01, 2.599620e+06, 3.136270e+03, 3.036791e-03, 3.739179e-04, 2.555612e-03, 1.587998e-02, 1.829615e-02
25.250501, 2.352417e+00, 1.226044e+02, 2.583563e+06, 3.135526e+03, 3.038093e-03, 3.743773e-04, 2.558356e-03, 1.588961e-02, 1.829970e-02
25.450902, 2.333363e+00, 1.944056e+02, 2.561603e+06, 3.134244e+03, 3.038424e-03, 3.746457e-04, 2.559489e-03, 1.589595e-02, 1.829415e-02
25.651303, 2.309818e+00, 2.654209e+02, 2.534272e+06, 3.132439e+03, 3.037718e-03, 3.747038e-04, 2.558884e-03, 1.589860e-02, 1.827918e-02
25.851703, 2.282190e+00, 3.355574e+02, 2.502048e+06, 3.130122e+03, 3.035923e-03, 3.745353e-04, 2.556436e-03, 1.589724e-02, 1.825455e-02
26.052104, 2.250497e+00, 4.049497e+02, 2.464972e+06, 3.127288e+03, 3.033061e-03, 3.741471e-04, 2.552192e-03, 1.589199e-02, 1.822037e-02
26.252505, 2.213826e+00, 4.742083e+02, 2.422051e+06, 3.123894e+03, 3.029316e-03, 3.735959e-04, 2.546518e-03, 1.588399e-02, 1.817752e-02
26.452906, 2.169975e+00, 5.445966e+02, 2.370845e+06, 3.119823e+03, 3.025048e-03, 3.729966e-04, 2.540138e-03, 1.587558e-02, 1.812751e-02
26.653307, 2.116825e+00, 6.173394e+02, 2.308986e+06, 3.114907e+03, 3.020377e-03, 3.724066e-04, 2.533350e-03, 1.586802e-02, 1.807006e-02
26.853707, 2.060639e+00, 6.892507e+02, 2.243380e+06, 3.109220e+03, 3.013314e-03, 3.712718e-04, 2.522406e-03, 1.585030e-02, 1.799359e-02
27.054108, 2.054815e+00, 7.352495e+02, 2.221258e+06, 3.091324e+03, 2.919789e-03, 3.486124e-04, 2.358124e-03, 1.540826e-02, 1.732483e-02
27.254509, 3.032873e+00, 6.114137e+02, 2.147961e+06, 2.085900e+03, 3.015607e-04, 4.225522e-06, 1.516396e-05, 2.043116e-03, 7.803512e-04
27.454910, 1.216114e+01, 2.236796e+02, 2.648154e+06, 6.214677e+02, 5.769647e-03, 6.593726e-15, 1.308135e-14, 4.463800e-02, 2.230621e-13
27.655311, 1.704823e+01, 1.250115e+02, 3.737812e+06, 6.004277e+02, 1.294427e-02, 4.631312e-16, 3.072498e-16, 1.014872e-01, 2.310183e-14
27.855711, 1.767670e+01, 1.388278e+02, 4.003068e+06, 6.000229e+02, 1.885895e-02, 1.874053e-16, 5.153515e-17, 1.486883e-01, 1.176640e-14
28.056112, 1.795378e+01, 1.560802e+02, 4.162226e+06, 6.000037e+02, 2.316194e-02, 1.181061e-16, 3.321514e-17, 1.831778e-01, 6.083308e-15
28.256513, 1.815518e+01, 1.684659e+02, 4.271260e+06, 6.000009e+02, 2.590247e-02, 8.197743e-17, 2.271763e-17, 2.052112e-01, 2.947197e-15
28.456914, 1.825568e+01, 1.751154e+02, 4.329443e+06, 6.000002e+02, 2.740836e-02, 5.211825e-17, 1.495561e-17, 2.173484e-01, 1.291312e-15
28.657315, 1.820545e+01, 1.757541e+02, 4.333760e+06, 6.000000e+02, 2.811631e-02, 2.728965e-17, 7.597441e-18, 2.230665e-01, 4.951342e-16
28.857715, 1.795946e+01, 1.700890e+02, 4.281588e+06, 6.000000e+02, 2.839815e-02, 1.118948e-17, 3.116266e-18, 2.253469e-01, 1.607301e-16
29.058116, 1.749288e+01, 1.577898e+02, 4.172416e+06, 6.000000e+02, 2.849147e-02, 3.510022e-18, 9.762087e-19, 2.261031e-01, 4.254887e-17
29.258517, 1.681660e+01, 1.388785e+02, 4.011639e+06, 6.000000e+02, 2.851640e-02, 8.204482e-19, 2.280595e-19, 2.263054e-01, 8.759116e-18
29.458918, 1.599130e+01, 1.144061e+02, 3.814867e+06, 6.000000e+02, 2.852154e-02, 1.367016e-19, 3.799186e-20, 2.263471e-01, 1.316310e-18
29.659319, 1.512511e+01, 8.696782e+01, 3.608243e+06, 6.000000e+02, 2.852231e-02, 1.569478e-20, 4.361740e-21, 2.263533e-01, 1.331617e-19
29.859719, 1.434050e+01, 6.036635e+01, 3.421069e+06, 6.000000e+02, 2.852238e-02, 1.841676e-21, 5.117748e-22, 2.263540e-01, 8.265195e-21
30.060120, 1.372443e+01, 3.816344e+01, 3.274100e+06, 6.000000e+02, 2.852239e-02, 9.338143e-22, 2.595737e-22, 2.263540e-01, 3.021728e-22
30.260521, 1.329988e+01, 2.211777e+01, 3.172817e+06, 6.000000e+02, 2.852239e-02, 9.275132e-22, 2.578154e-22, 2.263540e-01, 2.350179e-23
30.460922, 1.303803e+01, 1.189472e+01, 3.110351e+06, 6.000000e+02, 2.852239e-02, 9.454396e-22, 2.627840e-22, 2.263540e-01, 1.890748e-23
30.661323, 1.289037e+01, 6.011834e+00, 3.075126e+06, 6.000000e+02, 2.852239e-02, 9.562418e-22, 2.657756e-22, 2.263540e-01, 1.908071e-23
30.861723, 1.281283e+01, 2.884515e+00, 3.056627e+06, 6.000000e+02, 2.852239e-02, 9.620187e-22, 2.673742e-22, 2.263540e-01, 1.919554e-23
31.062124, 1.277439e+01, 1.322851e+00, 3.047458e+06, 6.000000e+02, 2.852239e-02, 9.649084e-22, 2.681733e-22, 2.263540e-01, 1.925304e-23
31.262525, 1.275626e+01, 5.823449e-01, 3.043132e+06, 6.000000e+02, 2.852239e-02, 9.662779e-22, 2.685519e-22, 2.263540e-01, 1.928029e-23
31.462926, 1.274807e+01, 2.467448e-01, 3.041179e+06, 6.000000e+02, 2.852239e-02, 9.668976e-22, 2.687231e-22, 2.263540e-01, 1.929261e-23
31.663327, 1.274452e+01, 1.008082e-01, 3.040332e+06, 6.000000e+02, 2.852239e-02, 9.671666e-22, 2.687974e-22, 2.263540e-01, 1.929795e-23
31.863727, 1.274304e+01, 3.976575e-02, 3.039979e+06, 6.000000e+02, 2.852239e-02, 9.672788e-22, 2.688284e-22, 2.263540e-01, 1.930018e-23
32.064128, 1.274245e+01, 1.516266e-02, 3.039837e+06, 6.000000e+02, 2.852239e-02, 9.673239e-22, 2.688408e-22, 2.263540e-01, 1.930108e-23
