# 时间 t = 0.002019 s
# 列: x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_H, Y_O, Y_O2, Y_OH
23.046092, 3.264643e+00, -7.759614e+02, 3.585735e+06, 3.145781e+03, 2.810566e-03, 3.140740e-04, 2.149002e-03, 1.463897e-02, 1.696945e-02
23.246493, 3.553242e+00, -6.834040e+02, 3.915520e+06, 3.156782e+03, 2.795017e-03, 3.090231e-04, 2.119273e-03, 1.452088e-02, 1.693396e-02
23.446894, 3.852783e+00, -5.924273e+02, 4.257093e+06, 3.166213e+03, 2.774618e-03, 3.030542e-04, 2.082318e-03, 1.438274e-02, 1.685937e-02
23.647295, 4.143156e+00, -5.068621e+02, 4.587977e+06, 3.174079e+03, 2.753290e-03, 2.971242e-04, 2.044774e-03, 1.424526e-02, 1.676989e-02
23.847695, 4.414724e+00, -4.264332e+02, 4.897377e+06, 3.180591e+03, 2.732894e-03, 2.916400e-04, 2.009603e-03, 1.411741e-02, 1.667834e-02
24.048096, 4.660394e+00, -3.497768e+02, 5.177285e+06, 3.185923e+03, 2.714447e-03, 2.868004e-04, 1.978303e-03, 1.400387e-02, 1.659215e-02
24.248497, 4.872679e+00, -2.754421e+02, 5.419191e+06, 3.190175e+03, 2.698663e-03, 2.827361e-04, 1.951867e-03, 1.390790e-02, 1.651649e-02
24.448898, 5.043221e+00, -2.021870e+02, 5.613557e+06, 3.193381e+03, 2.686132e-03, 2.795550e-04, 1.931090e-03, 1.383238e-02, 1.645536e-02
24.649299, 5.163638e+00, -1.290279e+02, 5.750795e+06, 3.195536e+03, 2.677340e-03, 2.773473e-04, 1.916626e-03, 1.377975e-02, 1.641189e-02
24.849699, 5.226935e+00, -5.521209e+01, 5.822888e+06, 3.196613e+03, 2.672642e-03, 2.761799e-04, 1.908948e-03, 1.375188e-02, 1.638825e-02
25.050100, 5.228344e+00, 1.976544e+01, 5.824503e+06, 3.196642e+03, 2.672558e-03, 2.761582e-04, 1.908808e-03, 1.375135e-02, 1.638788e-02
25.250501, 5.165794e+00, 9.598744e+01, 5.753492e+06, 3.195685e+03, 2.677696e-03, 2.774132e-04, 1.917143e-03, 1.378118e-02, 1.641485e-02
25.450902, 5.045411e+00, 1.734375e+02, 5.616469e+06, 3.193619e+03, 2.686889e-03, 2.797035e-04, 1.932217e-03, 1.383565e-02, 1.646126e-02
25.651303, 4.874812e+00, 2.524353e+02, 5.422109e+06, 3.190456e+03, 2.699626e-03, 2.829283e-04, 1.953314e-03, 1.391212e-02, 1.652389e-02
25.851703, 4.662343e+00, 3.335408e+02, 5.179941e+06, 3.186187e+03, 2.715353e-03, 2.869827e-04, 1.979676e-03, 1.400784e-02, 1.659911e-02
26.052104, 4.416031e+00, 4.175958e+02, 4.899125e+06, 3.180761e+03, 2.733462e-03, 2.917550e-04, 2.010470e-03, 1.411989e-02, 1.668273e-02
26.252505, 4.142770e+00, 5.057602e+02, 4.587515e+06, 3.174057e+03, 2.753258e-03, 2.971189e-04, 2.044728e-03, 1.424515e-02, 1.676957e-02
26.452906, 3.848764e+00, 5.993147e+02, 4.252128e+06, 3.165860e+03, 2.773756e-03, 3.028866e-04, 2.081004e-03, 1.437929e-02, 1.685219e-02
26.653307, 3.541836e+00, 6.989231e+02, 3.901729e+06, 3.155871e+03, 2.793183e-03, 3.086810e-04, 2.116503e-03, 1.451406e-02, 1.691782e-02
26.853707, 3.236392e+00, 8.027277e+02, 3.552376e+06, 3.143825e+03, 2.808025e-03, 3.136761e-04, 2.145358e-03, 1.463176e-02, 1.694328e-02
27.054108, 3.482858e+00, 8.436760e+02, 3.032156e+06, 2.554629e+03, 6.991398e-04, 2.213957e-05, 1.259096e-04, 4.068699e-03, 3.244296e-03
27.254509, 1.139866e+01, 4.458289e+02, 2.622093e+06, 6.432729e+02, 9.314497e-03, 2.795631e-14, 2.935113e-14, 7.237479e-02, 6.788974e-13
27.454910, 1.839079e+01, 2.167552e+02, 4.177316e+06, 6.009640e+02, 1.915392e-02, 1.213917e-15, 4.224820e-16, 1.507701e-01, 1.575409e-14
27.655311, 1.856723e+01, 1.824527e+02, 4.345120e+06, 6.000299e+02, 2.492543e-02, 4.117498e-16, 1.185060e-16, 1.971627e-01, 5.615470e-15
27.855711, 1.783847e+01, 1.661606e+02, 4.231275e+06, 6.000017e+02, 2.745108e-02, 1.853268e-16, -1.406799e-16, 2.176222e-01, 1.823181e-15
28.056112, 1.692430e+01, 1.427697e+02, 4.032368e+06, 6.000001e+02, 2.828626e-02, 6.799915e-17, 1.436727e-17, 2.244241e-01, 4.444154e-16
28.256513, 1.583578e+01, 1.108165e+02, 3.777074e+06, 6.000000e+02, 2.848737e-02, 1.484871e-17, 9.509932e-18, 2.260673e-01, 7.227772e-17
28.456914, 1.474549e+01, 7.533995e+01, 3.517626e+06, 6.000000e+02, 2.851933e-02, 1.703368e-18, -1.068948e-18, 2.263289e-01, 6.739960e-18
28.657315, 1.386912e+01, 4.415243e+01, 3.308614e+06, 6.000000e+02, 2.852225e-02, 9.236513e-20, 3.600006e-20, 2.263529e-01, 3.205532e-19
28.857715, 1.329891e+01, 2.242833e+01, 3.172586e+06, 6.000000e+02, 2.852238e-02, 2.960813e-21, 1.130455e-21, 2.263540e-01, 6.570185e-21
29.058116, 1.298865e+01, 1.009391e+01, 3.098571e+06, 6.000000e+02, 2.852239e-02, 9.569759e-22, 2.671217e-22, 2.263540e-01, 7.111645e-23
29.258517, 1.284190e+01, 4.124520e+00, 3.063563e+06, 6.000000e+02, 2.852239e-02, 9.504910e-22, 2.641782e-22, 2.263540e-01, 1.911116e-23
29.458918, 1.277957e+01, 1.558336e+00, 3.048694e+06, 6.000000e+02, 2.852239e-02, 9.550694e-22, 2.654412e-22, 2.263540e-01, 1.905470e-23
29.659319, 1.275527e+01, 5.505916e-01, 3.042896e+06, 6.000000e+02, 2.852239e-02, 9.568872e-22, 2.659426e-22, 2.263540e-01, 1.909067e-23
29.859719, 1.274645e+01, 1.831573e-01, 3.040793e+06, 6.000000e+02, 2.852239e-02, 9.575485e-22, 2.661248e-22, 2.263540e-01, 1.910380e-23
30.060120, 1.274345e+01, 5.761910e-02, 3.040077e+06, 6.000000e+02, 2.852239e-02, 9.577737e-22, 2.661868e-22, 2.263540e-01, 1.910827e-23
30.260521, 1.274249e+01, 1.719837e-02, 3.039847e+06, 6.000000e+02, 2.852239e-02, 9.578460e-22, 2.662067e-22, 2.263540e-01, 1.910970e-23
30.460922, 1.274220e+01, 4.884029e-03, 3.039778e+06, 6.000000e+02, 2.852239e-02, 9.578680e-22, 2.662128e-22, 2.263540e-01, 1.911014e-23
30.661323, 1.274211e+01, 1.322812e-03, 3.039757e+06, 6.000000e+02, 2.852239e-02, 9.578743e-22, 2.662145e-22, 2.263540e-01, 1.911026e-23
30.861723, 1.274209e+01, 3.424639e-04, 3.039752e+06, 6.000000e+02, 2.852239e-02, 9.578761e-22, 2.662150e-22, 2.263540e-01, 1.911030e-23
31.062124, 1.274208e+01, 8.492275e-05, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578765e-22, 2.662151e-22, 2.263540e-01, 1.911030e-23
31.262525, 1.274208e+01, 2.020963e-05, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578766e-22, 2.662151e-22, 2.263540e-01, 1.911030e-23
31.462926, 1.274208e+01, 4.623735e-06, 3.039750e+06, 6.000000e+02, 2.852239e-02, 9.578767e-22, 2.662151e-22, 2.263540e-01, 1.911030e-23
