# x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_O2, Y_N2, Y_H2O
0.00000000e+00,2.78618665e+00,-2.01769847e+00,5.10173646e+06,2.29838545e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e-01,2.78618665e+00,2.01769847e+00,5.10173646e+06,2.29838545e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.00200200e-01,2.77910340e+00,9.71953562e+00,5.08383659e+06,2.29615884e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.00300300e-01,2.77071334e+00,1.41940806e+01,5.05592269e+06,2.29130646e+03,1.18458466e-01,5.83125880e-07,5.99789329e-01,2.81384884e-01
4.00400400e-01,2.76613657e+00,1.72957326e+01,5.05105323e+06,2.29205557e+03,1.18501443e-01,5.83337439e-07,6.00006934e-01,2.81486971e-01
5.00500501e-01,2.76655728e+00,1.95163652e+01,5.04081282e+06,2.28847142e+03,1.18428401e-01,5.82977884e-07,5.99637104e-01,2.81313469e-01
6.00600601e-01,2.76765597e+00,1.85885534e+01,5.03992100e+06,2.28761345e+03,1.18404835e-01,5.82861876e-07,5.99517781e-01,2.81257490e-01
7.00700701e-01,2.76953520e+00,1.79826517e+01,5.05316485e+06,2.29100288e+03,1.18459910e-01,5.83132988e-07,5.99796640e-01,2.81388314e-01
8.00800801e-01,2.77067160e+00,1.93649375e+01,5.04504227e+06,2.28774844e+03,1.18389161e-01,5.82784719e-07,5.99438419e-01,2.81220258e-01
9.00900901e-01,2.77002948e+00,2.16758332e+01,5.06629424e+06,2.29505562e+03,1.18536816e-01,5.83511569e-07,6.00186040e-01,2.81570997e-01
1.00100100e+00,2.76279219e+00,2.84374624e+01,5.05387285e+06,2.29469415e+03,1.18574619e-01,5.83697659e-07,6.00377448e-01,2.81660794e-01
1.10110110e+00,2.75622188e+00,3.42555486e+01,5.02095169e+06,2.28722242e+03,1.18468782e-01,5.83176661e-07,5.99841561e-01,2.81409388e-01
1.20120120e+00,2.76184681e+00,3.83326616e+01,5.04074872e+06,2.29085381e+03,1.18505509e-01,5.83357457e-07,6.00027523e-01,2.81496630e-01
1.30130130e+00,2.76604995e+00,3.86846488e+01,5.03485701e+06,2.28675769e+03,1.18398835e-01,5.82832341e-07,5.99487402e-01,2.81243238e-01
1.40140140e+00,2.76759086e+00,3.89738097e+01,5.05489427e+06,2.29255529e+03,1.18503404e-01,5.83347093e-07,6.00016863e-01,2.81491630e-01
1.50150150e+00,2.76668933e+00,4.07190724e+01,5.04823472e+06,2.29082515e+03,1.18475256e-01,5.83208532e-07,5.99874343e-01,2.81424767e-01
1.60160160e+00,2.76247735e+00,4.42537628e+01,5.04964759e+06,2.29345037e+03,1.18553247e-01,5.83592451e-07,6.00269233e-01,2.81610026e-01
1.70170170e+00,2.75442759e+00,4.97463649e+01,5.02148280e+06,2.28831427e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.80180180e+00,2.74880790e+00,5.29638606e+01,5.00694002e+06,2.28639906e+03,1.18499474e-01,5.83327746e-07,5.99996963e-01,2.81482294e-01
1.90190190e+00,2.75116587e+00,5.66097649e+01,5.01317693e+06,2.28723774e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.00200200e+00,2.75852873e+00,5.79117207e+01,5.03397732e+06,2.29031285e+03,1.18516656e-01,5.83412327e-07,6.00083962e-01,2.81523108e-01
2.10210210e+00,2.76394636e+00,5.92269474e+01,5.03464639e+06,2.28774746e+03,1.18432729e-01,5.82999186e-07,5.99659014e-01,2.81323748e-01
2.20220220e+00,2.76355125e+00,6.09742576e+01,5.05320590e+06,2.29405847e+03,1.18559250e-01,5.83622002e-07,6.00299629e-01,2.81624286e-01
2.30230230e+00,2.76087186e+00,6.55353382e+01,5.03253280e+06,2.28863351e+03,1.18468958e-01,5.83177528e-07,5.99842452e-01,2.81409806e-01
2.40240240e+00,2.76055634e+00,6.72404411e+01,5.02831533e+06,2.28740005e+03,1.18447042e-01,5.83069644e-07,5.99731486e-01,2.81357748e-01
2.50250250e+00,2.76160464e+00,7.02462998e+01,5.04551552e+06,2.29251966e+03,1.18541776e-01,5.83535984e-07,6.00211152e-01,2.81582778e-01
2.60260260e+00,2.76405346e+00,7.44649359e+01,5.04475658e+06,2.29100937e+03,1.18497003e-01,5.83315583e-07,5.99984453e-01,2.81476424e-01
2.70270270e+00,2.76452822e+00,7.75827347e+01,5.05368920e+06,2.29369861e+03,1.18547283e-01,5.83563094e-07,6.00239036e-01,2.81595860e-01
2.80280280e+00,2.76477242e+00,8.14727491e+01,5.04735649e+06,2.29149884e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.90290290e+00,2.76516508e+00,8.48320825e+01,5.04834500e+06,2.29162216e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.00300300e+00,2.76087882e+00,9.07050272e+01,5.04330817e+06,2.29216171e+03,1.18539574e-01,5.83525145e-07,6.00200003e-01,2.81577548e-01
3.10310310e+00,2.75977116e+00,9.57755318e+01,5.03491012e+06,2.28996659e+03,1.18503168e-01,5.83345930e-07,6.00015667e-01,2.81491068e-01
3.20320320e+00,2.76128638e+00,9.73332205e+01,5.03847214e+06,2.29035320e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.30330330e+00,2.76359538e+00,9.78129943e+01,5.04423026e+06,2.29105490e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.40340340e+00,2.76667436e+00,9.94591869e+01,5.04650465e+06,2.29022476e+03,1.18466343e-01,5.83164656e-07,5.99829213e-01,2.81403595e-01
3.50350350e+00,2.76990808e+00,1.03165872e+02,5.06362988e+06,2.29419405e+03,1.18524165e-01,5.83449290e-07,6.00121981e-01,2.81540944e-01
3.60360360e+00,2.76835823e+00,1.07170344e+02,5.05877847e+06,2.29339407e+03,1.18518227e-01,5.83420059e-07,6.00091915e-01,2.81526839e-01
3.70370370e+00,2.76375453e+00,1.12076601e+02,5.04469434e+06,2.29113123e+03,1.18502055e-01,5.83340451e-07,6.00010032e-01,2.81488425e-01
3.80380380e+00,2.76292227e+00,1.14515868e+02,5.04248075e+06,2.29081824e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.90390390e+00,2.76495568e+00,1.15714274e+02,5.04751794e+06,2.29142025e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
4.00400400e+00,2.76667920e+00,1.16864313e+02,5.04258940e+06,2.28891058e+03,1.18442190e-01,5.83045762e-07,5.99706921e-01,2.81346223e-01
4.10410410e+00,2.76616088e+00,1.17479145e+02,5.05501596e+06,2.29325616e+03,1.18531282e-01,5.83484327e-07,6.00158019e-01,2.81557851e-01
4.20420420e+00,2.76414760e+00,1.19779804e+02,5.03845765e+06,2.28884614e+03,1.18456866e-01,5.83118004e-07,5.99781227e-01,2.81381083e-01
4.30430430e+00,2.76326837e+00,1.22908656e+02,5.04504524e+06,2.29146247e+03,1.18514014e-01,5.83399321e-07,6.00070584e-01,2.81516832e-01
