# x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_O2, Y_N2, Y_H2O
0.00000000e+00,4.04306947e+00,5.38268288e-02,8.52850276e+06,2.64774796e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e-01,4.04306947e+00,-5.38268288e-02,8.52850276e+06,2.64774796e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.00200200e-01,4.04340218e+00,-2.35161879e-01,8.52946796e+06,2.64782971e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.00300300e-01,4.04442459e+00,-7.32467829e-01,8.53044330e+06,2.64763293e+03,1.18494322e-01,5.83302386e-07,5.99970879e-01,2.81470056e-01
4.00400400e-01,4.04495621e+00,-1.20091255e+00,8.53286865e+06,2.64796016e+03,1.18497788e-01,5.83319450e-07,5.99988430e-01,2.81478290e-01
5.00500501e-01,4.04495116e+00,-1.58189942e+00,8.53238798e+06,2.64785121e+03,1.18496137e-01,5.83311319e-07,5.99980067e-01,2.81474367e-01
6.00600601e-01,4.04493647e+00,-1.88968029e+00,8.53249123e+06,2.64787709e+03,1.18496843e-01,5.83314793e-07,5.99983641e-01,2.81476043e-01
7.00700701e-01,4.04490265e+00,-2.17532252e+00,8.53185926e+06,2.64774554e+03,1.18494944e-01,5.83305446e-07,5.99974027e-01,2.81471533e-01
8.00800801e-01,4.04488266e+00,-2.35043683e+00,8.53271727e+06,2.64794373e+03,1.18498576e-01,5.83323328e-07,5.99992419e-01,2.81480162e-01
9.00900901e-01,4.04519385e+00,-2.35683661e+00,8.53446652e+06,2.64820798e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e+00,4.04554542e+00,-2.24495844e+00,8.53545257e+06,2.64828379e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.10110110e+00,4.04571683e+00,-2.03418458e+00,8.53723366e+06,2.64861084e+03,1.18506996e-01,5.83364775e-07,6.00035051e-01,2.81500162e-01
1.20120120e+00,4.04595575e+00,-1.74943320e+00,8.53785858e+06,2.64865152e+03,1.18506852e-01,5.83364066e-07,6.00034322e-01,2.81499820e-01
1.30130130e+00,4.04603402e+00,-1.56745085e+00,8.53787638e+06,2.64862167e+03,1.18506142e-01,5.83360572e-07,6.00030728e-01,2.81498134e-01
1.40140140e+00,4.04601685e+00,-1.45507383e+00,8.53669883e+06,2.64836185e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.50150150e+00,4.04609343e+00,-1.38312116e+00,8.53703804e+06,2.64840457e+03,1.18502479e-01,5.83342541e-07,6.00012181e-01,2.81489433e-01
1.60160160e+00,4.04613831e+00,-1.40268023e+00,8.53600678e+06,2.64815252e+03,1.18498127e-01,5.83321118e-07,5.99990146e-01,2.81479095e-01
1.70170170e+00,4.04602822e+00,-1.44538966e+00,8.53628174e+06,2.64825774e+03,1.18500460e-01,5.83332603e-07,6.00001959e-01,2.81484637e-01
1.80180180e+00,4.04546903e+00,-1.40298185e+00,8.53327774e+06,2.64780840e+03,1.18495239e-01,5.83306899e-07,5.99975520e-01,2.81472234e-01
1.90190190e+00,4.04485685e+00,-1.48650427e+00,8.53285740e+06,2.64796211e+03,1.18500456e-01,5.83332580e-07,6.00001935e-01,2.81484626e-01
2.00200200e+00,4.04458583e+00,-1.67810129e+00,8.53054415e+06,2.64755217e+03,1.18494613e-01,5.83303819e-07,5.99972353e-01,2.81470748e-01
2.10210210e+00,4.04475602e+00,-1.88818565e+00,8.53295362e+06,2.64802515e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.20220220e+00,4.04515960e+00,-1.98442299e+00,8.53413671e+06,2.64812807e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.30230230e+00,4.04550594e+00,-1.83454609e+00,8.53623225e+06,2.64845974e+03,1.18506033e-01,5.83360033e-07,6.00030173e-01,2.81497874e-01
2.40240240e+00,4.04594781e+00,-1.54834471e+00,8.53684668e+06,2.64841996e+03,1.18503400e-01,5.83347071e-07,6.00016841e-01,2.81491619e-01
2.50250250e+00,4.04648728e+00,-1.33955969e+00,8.53864617e+06,2.64860720e+03,1.18504199e-01,5.83351006e-07,6.00020888e-01,2.81493518e-01
2.60260260e+00,4.04683223e+00,-9.46317778e-01,8.54073204e+06,2.64893800e+03,1.18508243e-01,5.83370912e-07,6.00041363e-01,2.81503123e-01
2.70270270e+00,4.04737456e+00,-3.37545262e-01,8.54374791e+06,2.64939702e+03,1.18513668e-01,5.83397618e-07,6.00068832e-01,2.81516010e-01
2.80280280e+00,4.04728627e+00,2.40929223e-01,8.54471240e+06,2.64965099e+03,1.18518271e-01,5.83420279e-07,6.00092141e-01,2.81526945e-01
2.90290290e+00,4.04580940e+00,1.02486040e+00,8.53826724e+06,2.64880448e+03,1.18509967e-01,5.83379400e-07,6.00050094e-01,2.81507219e-01
3.00300300e+00,4.04403770e+00,1.85003746e+00,8.53494548e+06,2.64877954e+03,1.18516877e-01,5.83413414e-07,6.00085079e-01,2.81523632e-01
3.10310310e+00,4.04348718e+00,2.27135722e+00,8.52762801e+06,2.64736051e+03,1.18494869e-01,5.83305081e-07,5.99973650e-01,2.81471357e-01
3.20320320e+00,4.04334425e+00,2.24644633e+00,8.52768676e+06,2.64743390e+03,1.18496590e-01,5.83313548e-07,5.99982360e-01,2.81475443e-01
3.30330330e+00,4.04377705e+00,2.41772275e+00,8.53090849e+06,2.64798529e+03,1.18503989e-01,5.83349970e-07,6.00019823e-01,2.81493018e-01
3.40340340e+00,4.04426227e+00,2.53074659e+00,8.53181928e+06,2.64799637e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.50350350e+00,4.04438713e+00,2.56872354e+00,8.53469870e+06,2.64859495e+03,1.18511469e-01,5.83386796e-07,6.00057701e-01,2.81510788e-01
3.60360360e+00,4.04452371e+00,2.60332271e+00,8.53260844e+06,2.64807012e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.70370370e+00,4.04571952e+00,1.43451685e+00,8.52942038e+06,2.64686714e+03,1.18476458e-01,5.83214448e-07,5.99880428e-01,2.81427622e-01
3.80380380e+00,4.04574823e+00,2.99250546e-01,8.53453703e+06,2.64800313e+03,1.18495832e-01,5.83309820e-07,5.99978525e-01,2.81473644e-01
3.90390390e+00,4.04540270e+00,-7.15680664e-01,8.52419186e+06,2.64581357e+03,1.18460257e-01,5.83134698e-07,5.99798399e-01,2.81389139e-01
4.00400400e+00,4.04611727e+00,-8.76823231e-01,8.53954278e+06,2.64896170e+03,1.18511618e-01,5.83387529e-07,6.00058455e-01,2.81511142e-01
4.10410410e+00,4.04664907e+00,-9.10714254e-01,8.52638261e+06,2.64575660e+03,1.18456757e-01,5.83117470e-07,5.99780678e-01,2.81380826e-01
4.20420420e+00,4.04685676e+00,-8.80172059e-01,8.53712384e+06,2.64804157e+03,1.18497559e-01,5.83318323e-07,5.99987270e-01,2.81477746e-01
4.30430430e+00,4.04704804e+00,-7.15166830e-01,8.52305891e+06,2.64474954e+03,1.18443992e-01,5.83054633e-07,5.99716043e-01,2.81350503e-01
4.40440440e+00,4.04832143e+00,-6.21274538e-01,8.53823675e+06,2.64757752e+03,1.18490894e-01,5.83285517e-07,5.99953521e-01,2.81461913e-01
4.50450450e+00,4.04972166e+00,-1.86423244e-01,8.52773597e+06,2.64455206e+03,1.18439593e-01,5.83032983e-07,5.99693770e-01,2.81340053e-01
4.60460460e+00,4.05049470e+00,-1.92947540e-01,8.53616619e+06,2.64601168e+03,1.18468664e-01,5.83176081e-07,5.99840966e-01,2.81409109e-01
4.70470470e+00,4.05171598e+00,4.14527140e-02,8.53006179e+06,2.64396310e+03,1.18439959e-01,5.83034800e-07,5.99695623e-01,2.81340923e-01
4.80480480e+00,4.05334095e+00,3.30944979e-01,8.53894206e+06,2.64504724e+03,1.18467153e-01,5.83169084e-07,5.99833316e-01,2.81405520e-01
4.90490490e+00,4.05475716e+00,5.15340893e-01,8.53224928e+06,2.64266506e+03,1.18439624e-01,5.83035909e-07,5.99693924e-01,2.81340126e-01
5.00500501e+00,4.05610344e+00,1.49328109e-01,8.53691571e+06,2.64278901e+03,1.18459511e-01,5.83143080e-07,5.99794620e-01,2.81387366e-01
5.10510511e+00,4.05684072e+00,8.78076818e-02,8.53767796e+06,2.64230400e+03,1.18470299e-01,5.83225757e-07,5.99849246e-01,2.81412993e-01
