# x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_O2, Y_N2, Y_H2O
0.00000000e+00,4.04924501e+00,3.22693088e-02,8.54667117e+06,2.64934179e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e-01,4.04924501e+00,-3.22693088e-02,8.54667117e+06,2.64934179e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.00200200e-01,4.04947745e+00,-1.50657189e-01,8.54733717e+06,2.64939616e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.00300300e-01,4.04968763e+00,-3.52147339e-02,8.54868381e+06,2.64960998e+03,1.18504880e-01,5.83354358e-07,6.00024336e-01,2.81495135e-01
4.00400400e-01,4.04970804e+00,2.22322636e-01,8.54868146e+06,2.64959669e+03,1.18504845e-01,5.83354184e-07,6.00024157e-01,2.81495051e-01
5.00500501e-01,4.04991655e+00,5.31714128e-01,8.54960368e+06,2.64971426e+03,1.18506268e-01,5.83361191e-07,6.00031364e-01,2.81498432e-01
6.00600601e-01,4.05021540e+00,7.31566631e-01,8.54944369e+06,2.64955261e+03,1.18502536e-01,5.83342820e-07,6.00012468e-01,2.81489567e-01
7.00700701e-01,4.05016862e+00,7.87397283e-01,8.54921604e+06,2.64951496e+03,1.18502433e-01,5.83342313e-07,6.00011947e-01,2.81489323e-01
8.00800801e-01,4.04985810e+00,8.04452081e-01,8.54725160e+06,2.64919201e+03,1.18498731e-01,5.83324092e-07,5.99993205e-01,2.81480530e-01
9.00900901e-01,4.04933439e+00,7.71682231e-01,8.54647695e+06,2.64922311e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e+00,4.04856468e+00,8.45171995e-01,8.54416007e+06,2.64900846e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.10110110e+00,4.04766805e+00,9.09806357e-01,8.54163072e+06,2.64879862e+03,1.18502474e-01,5.83342516e-07,6.00012155e-01,2.81489421e-01
1.20120120e+00,4.04706906e+00,1.01949951e+00,8.54038373e+06,2.64875741e+03,1.18504554e-01,5.83352754e-07,6.00022686e-01,2.81494361e-01
1.30130130e+00,4.04671368e+00,9.44828668e-01,8.53770425e+06,2.64829640e+03,1.18498402e-01,5.83322470e-07,5.99991537e-01,2.81479748e-01
1.40140140e+00,4.04634882e+00,7.76764724e-01,8.53753685e+06,2.64840453e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.50150150e+00,4.04626639e+00,7.03947062e-01,8.53603475e+06,2.64809902e+03,1.18497159e-01,5.83316350e-07,5.99985242e-01,2.81476794e-01
1.60160160e+00,4.04643931e+00,4.11214268e-01,8.53620086e+06,2.64806559e+03,1.18495897e-01,5.83310138e-07,5.99978852e-01,2.81473797e-01
1.70170170e+00,4.04660358e+00,1.59357156e-01,8.53790088e+06,2.64838078e+03,1.18500580e-01,5.83333190e-07,6.00002563e-01,2.81484921e-01
1.80180180e+00,4.04698681e+00,-3.75510795e-02,8.53878371e+06,2.64842389e+03,1.18499681e-01,5.83328768e-07,5.99998015e-01,2.81482787e-01
1.90190190e+00,4.04756386e+00,-1.33821700e-02,8.54187035e+06,2.64888425e+03,1.18505018e-01,5.83355038e-07,6.00025036e-01,2.81495464e-01
2.00200200e+00,4.04802130e+00,8.25809817e-02,8.54289071e+06,2.64892942e+03,1.18503760e-01,5.83348847e-07,6.00018667e-01,2.81492476e-01
2.10210210e+00,4.04831978e+00,8.70102628e-02,8.54329712e+06,2.64890114e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.20220220e+00,4.04847155e+00,1.18373270e-01,8.54375083e+06,2.64894251e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.30230230e+00,4.04847092e+00,1.36269365e-01,8.54392665e+06,2.64898315e+03,1.18502564e-01,5.83342958e-07,6.00012611e-01,2.81489634e-01
2.40240240e+00,4.04836203e+00,1.65904664e-01,8.54351974e+06,2.64893720e+03,1.18502163e-01,5.83340984e-07,6.00010580e-01,2.81488682e-01
2.50250250e+00,4.04825616e+00,1.86744450e-01,8.54316498e+06,2.64890180e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.60260260e+00,4.04811147e+00,2.24758755e-01,8.54276002e+06,2.64887091e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.70270270e+00,4.04792985e+00,2.85168114e-01,8.54224936e+06,2.64883173e+03,1.18501911e-01,5.83339742e-07,6.00009302e-01,2.81488082e-01
2.80280280e+00,4.04784351e+00,2.96359733e-01,8.54183595e+06,2.64877565e+03,1.18501212e-01,5.83336303e-07,6.00005765e-01,2.81486423e-01
2.90290290e+00,4.04793162e+00,2.27253482e-01,8.54147146e+06,2.64865928e+03,1.18498782e-01,5.83324343e-07,5.99993463e-01,2.81480652e-01
3.00300300e+00,4.04820988e+00,-1.36794146e-02,8.54191713e+06,2.64864790e+03,1.18497329e-01,5.83317186e-07,5.99986102e-01,2.81477198e-01
3.10310310e+00,4.04848890e+00,-2.78155947e-01,8.54358274e+06,2.64891088e+03,1.18500501e-01,5.83332801e-07,6.00002163e-01,2.81484733e-01
3.20320320e+00,4.04869718e+00,-4.77030593e-01,8.54413091e+06,2.64895219e+03,1.18500159e-01,5.83331121e-07,6.00000435e-01,2.81483922e-01
3.30330330e+00,4.04883164e+00,-5.88227446e-01,8.54513892e+06,2.64912703e+03,1.18502382e-01,5.83342063e-07,6.00011689e-01,2.81489202e-01
3.40340340e+00,4.04905127e+00,-5.50001622e-01,8.54570644e+06,2.64916948e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.50350350e+00,4.04921878e+00,-4.47916004e-01,8.54623560e+06,2.64922547e+03,1.18501856e-01,5.83339473e-07,6.00009025e-01,2.81487952e-01
3.60360360e+00,4.04940392e+00,-2.33628585e-01,8.54684407e+06,2.64929142e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.70370370e+00,4.04940827e+00,-6.08546889e-02,8.54690300e+06,2.64930683e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.80380380e+00,4.04908642e+00,1.42999965e-01,8.54604979e+06,2.64925293e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.90390390e+00,4.04842752e+00,3.00437597e-01,8.54492902e+06,2.64927952e+03,1.18504479e-01,5.83352384e-07,6.00022305e-01,2.81494182e-01
4.00400400e+00,4.04747421e+00,5.25410250e-01,8.54304528e+06,2.64925285e+03,1.18507453e-01,5.83367025e-07,6.00037365e-01,2.81501248e-01
4.10410410e+00,4.04683318e+00,7.68786986e-01,8.54118499e+06,2.64910096e+03,1.18507210e-01,5.83365826e-07,6.00036132e-01,2.81500669e-01
4.20420420e+00,4.04649668e+00,8.97023176e-01,8.53885391e+06,2.64871630e+03,1.18501925e-01,5.83339814e-07,6.00009375e-01,2.81488116e-01
4.30430430e+00,4.04665078e+00,1.23784879e+00,8.54097860e+06,2.64913092e+03,1.18508347e-01,5.83371430e-07,6.00041892e-01,2.81503372e-01
4.40440440e+00,4.04722504e+00,1.31910231e+00,8.53854540e+06,2.64834786e+03,1.18492801e-01,5.83294904e-07,5.99963177e-01,2.81466443e-01
4.50450450e+00,4.04797140e+00,1.40026895e+00,8.54357044e+06,2.64916087e+03,1.18504295e-01,5.83351489e-07,6.00021377e-01,2.81493747e-01
4.60460460e+00,4.04877151e+00,1.26694026e+00,8.53963673e+06,2.64792652e+03,1.18481530e-01,5.83239413e-07,5.99906110e-01,2.81439671e-01
4.70470470e+00,4.04980206e+00,1.09744151e+00,8.54689750e+06,2.64910067e+03,1.18499548e-01,5.83328118e-07,5.99997338e-01,2.81482469e-01
4.80480480e+00,4.05149043e+00,8.57182965e-01,8.54484301e+06,2.64790601e+03,1.18475121e-01,5.83208233e-07,5.99873657e-01,2.81424446e-01
4.90490490e+00,4.05362184e+00,8.44983205e-01,8.55275995e+06,2.64871168e+03,1.18486486e-01,5.83266352e-07,5.99931204e-01,2.81451443e-01
5.00500501e+00,4.05517379e+00,7.39153753e-01,8.54899480e+06,2.64706895e+03,1.18462470e-01,5.83157018e-07,5.99809603e-01,2.81394396e-01
5.10510511e+00,4.05591598e+00,9.10287314e-01,8.55792530e+06,2.64861979e+03,1.18495096e-01,5.83346596e-07,5.99974798e-01,2.81471895e-01
5.20520521e+00,4.05630339e+00,9.90125478e-01,8.54716527e+06,2.64583306e+03,1.18459444e-01,5.83250984e-07,5.99794280e-01,2.81387207e-01
5.30530531e+00,4.05653183e+00,9.64833659e-01,8.55309545e+06,2.64667805e+03,1.18497113e-01,5.83630067e-07,5.99985012e-01,2.81476687e-01
5.40540541e+00,4.05720203e+00,8.75270493e-01,8.54319401e+06,2.64374056e+03,1.18471874e-01,5.83922895e-07,5.99857215e-01,2.81416731e-01
5.50550551e+00,4.05902529e+00,8.10369409e-01,8.55008309e+06,2.64401325e+03,1.18501925e-01,5.84876789e-07,6.00009375e-01,2.81488115e-01
5.60560561e+00,4.06230145e+00,9.89354102e-01,8.54637667e+06,2.64106218e+03,1.18487275e-01,5.86233888e-07,5.99935196e-01,2.81453313e-01
5.70570571e+00,4.06630613e+00,9.29631096e-01,8.54927460e+06,2.63902950e+03,1.18501926e-01,5.88639455e-07,6.00009375e-01,2.81488110e-01
5.80580581e+00,4.07118366e+00,9.39396858e-01,8.54809701e+06,2.63550471e+03,1.18501926e-01,5.92183560e-07,6.00009375e-01,2.81488106e-01
