# x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_O2, Y_N2, Y_H2O
0.00000000e+00,4.04940178e+00,2.35542900e-02,8.54684818e+06,2.64929409e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e-01,4.04940178e+00,-2.35542900e-02,8.54684818e+06,2.64929409e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.00200200e-01,4.04786602e+00,7.35068957e-03,8.54237301e+06,2.64891152e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.00300300e-01,4.04569650e+00,2.00885000e-01,8.54108900e+06,2.64950221e+03,1.18521221e-01,5.83434799e-07,6.00107075e-01,2.81533951e-01
4.00400400e-01,4.04452799e+00,2.10384825e-01,8.53187988e+06,2.64790482e+03,1.18499079e-01,5.83325801e-07,5.99994963e-01,2.81481355e-01
5.00500501e-01,4.04453452e+00,7.54064901e-02,8.53268068e+06,2.64808063e+03,1.18502141e-01,5.83340878e-07,6.00010470e-01,2.81488630e-01
6.00600601e-01,4.04470598e+00,-1.18431242e-02,8.53274687e+06,2.64802429e+03,1.18500558e-01,5.83333084e-07,6.00002454e-01,2.81484869e-01
7.00700701e-01,4.04438864e+00,-1.46162843e-02,8.53325825e+06,2.64826629e+03,1.18506129e-01,5.83360506e-07,6.00030660e-01,2.81498102e-01
8.00800801e-01,4.04244853e+00,7.93467954e-01,8.52923749e+06,2.64814745e+03,1.18512457e-01,5.83391657e-07,6.00062701e-01,2.81513134e-01
9.00900901e-01,4.03868553e+00,2.33387062e+00,8.51550752e+06,2.64658318e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e+00,4.03652470e+00,4.01478799e+00,8.50919349e+06,2.64603653e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.10110110e+00,4.03359946e+00,4.33988684e+00,8.49246985e+06,2.64345335e+03,1.18470453e-01,5.83184887e-07,5.99850022e-01,2.81413358e-01
1.20120120e+00,4.03075482e+00,5.09719456e+00,8.49543484e+06,2.64527705e+03,1.18513690e-01,5.83397729e-07,6.00068947e-01,2.81516064e-01
1.30130130e+00,4.02950479e+00,6.51401145e+00,8.48225593e+06,2.64280953e+03,1.18477065e-01,5.83217436e-07,5.99883501e-01,2.81429064e-01
1.40140140e+00,4.02986189e+00,7.71482529e+00,8.48974044e+06,2.64435222e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.50150150e+00,4.02806848e+00,7.86910790e+00,8.47083262e+06,2.64081062e+03,1.18449288e-01,5.83080698e-07,5.99742856e-01,2.81363082e-01
1.60160160e+00,4.02600850e+00,7.72326284e+00,8.48164665e+06,2.64409022e+03,1.18514005e-01,5.83399277e-07,6.00070538e-01,2.81516810e-01
1.70170170e+00,4.02526605e+00,8.26932966e+00,8.46978781e+06,2.64171227e+03,1.18476682e-01,5.83215549e-07,5.99881561e-01,2.81428154e-01
1.80180180e+00,4.02344801e+00,8.67013358e+00,8.47629631e+06,2.64392190e+03,1.18522163e-01,5.83439438e-07,6.00111847e-01,2.81536190e-01
1.90190190e+00,4.01820556e+00,1.02900947e+01,8.45546797e+06,2.64134634e+03,1.18500615e-01,5.83333362e-07,6.00002740e-01,2.81485004e-01
2.00200200e+00,4.01399209e+00,1.22962885e+01,8.45177326e+06,2.64222708e+03,1.18533645e-01,5.83495960e-07,6.00169984e-01,2.81563464e-01
2.10210210e+00,4.01317516e+00,1.49547567e+01,8.43978509e+06,2.63984451e+03,1.18496461e-01,5.83312917e-07,5.99981711e-01,2.81475138e-01
2.20220220e+00,4.01076316e+00,1.70946012e+01,8.43579402e+06,2.63992396e+03,1.18508087e-01,5.83370147e-07,6.00040576e-01,2.81502754e-01
2.30230230e+00,4.00609740e+00,1.89200865e+01,8.41587863e+06,2.63730943e+03,1.18483351e-01,5.83248379e-07,5.99915328e-01,2.81443995e-01
2.40240240e+00,4.00048251e+00,2.11982012e+01,8.41139927e+06,2.63858511e+03,1.18529164e-01,5.83473901e-07,6.00147295e-01,2.81552820e-01
2.50250250e+00,3.99573474e+00,2.35422193e+01,8.38631465e+06,2.63482053e+03,1.18485149e-01,5.83257232e-07,5.99924435e-01,2.81448267e-01
2.60260260e+00,3.99051526e+00,2.54931383e+01,8.38285963e+06,2.63616796e+03,1.18530631e-01,5.83481121e-07,6.00154721e-01,2.81556304e-01
2.70270270e+00,3.98414450e+00,2.69962038e+01,8.35185963e+06,2.63170645e+03,1.18481656e-01,5.83240035e-07,5.99906746e-01,2.81439969e-01
2.80280280e+00,3.97898536e+00,2.94339996e+01,8.36285230e+06,2.63633194e+03,1.18583004e-01,5.83738936e-07,6.00419903e-01,2.81680712e-01
2.90290290e+00,3.97448087e+00,3.03030161e+01,8.32114610e+06,2.62864779e+03,1.18470656e-01,5.83185888e-07,5.99851051e-01,2.81413841e-01
3.00300300e+00,3.97219888e+00,3.08543686e+01,8.34223128e+06,2.63440832e+03,1.18579225e-01,5.83720332e-07,6.00400768e-01,2.81671734e-01
3.10310310e+00,3.97086722e+00,3.10042879e+01,8.31000812e+06,2.62757711e+03,1.18468003e-01,5.83172830e-07,5.99837620e-01,2.81407539e-01
3.20320320e+00,3.96800452e+00,3.13739086e+01,8.33619228e+06,2.63474307e+03,1.18603567e-01,5.83840157e-07,6.00524018e-01,2.81729556e-01
3.30330330e+00,3.96021528e+00,3.45744780e+01,8.28907636e+06,2.62713710e+03,1.18507289e-01,5.83366219e-07,6.00036536e-01,2.81500859e-01
3.40340340e+00,3.95369511e+00,3.76325422e+01,8.28635474e+06,2.62918082e+03,1.18571509e-01,5.83682347e-07,6.00361697e-01,2.81653405e-01
3.50350350e+00,3.95006746e+00,4.03573537e+01,8.25147750e+06,2.62263401e+03,1.18475889e-01,5.83211645e-07,5.99877545e-01,2.81426270e-01
3.60360360e+00,3.94428188e+00,4.27927109e+01,8.25856943e+06,2.62663055e+03,1.18570962e-01,5.83679656e-07,6.00358929e-01,2.81652106e-01
3.70370370e+00,3.93842208e+00,4.54618895e+01,8.21801723e+06,2.61966190e+03,1.18478624e-01,5.83225111e-07,5.99891396e-01,2.81432768e-01
3.80380380e+00,3.93473060e+00,4.73421011e+01,8.22014906e+06,2.62163321e+03,1.18531346e-01,5.83484640e-07,6.00158341e-01,2.81558002e-01
3.90390390e+00,3.93103243e+00,4.98075319e+01,8.19956386e+06,2.61835343e+03,1.18493987e-01,5.83300738e-07,5.99969184e-01,2.81469261e-01
4.00400400e+00,3.92680914e+00,5.21226561e+01,8.19553594e+06,2.61910610e+03,1.18529085e-01,5.83473508e-07,6.00146891e-01,2.81552631e-01
4.10410410e+00,3.92412210e+00,5.42943334e+01,8.18043505e+06,2.61663102e+03,1.18503686e-01,5.83348482e-07,6.00018292e-01,2.81492300e-01
