# x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_O2, Y_N2, Y_H2O
0.00000000e+00,3.36081693e+00,-1.77528601e+00,6.60838988e+06,2.46811762e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e-01,3.36081693e+00,1.77528601e+00,6.60838988e+06,2.46811762e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.00200200e-01,3.35668013e+00,7.97910420e+00,6.59716510e+06,2.46696192e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.00300300e-01,3.35268823e+00,1.10425830e+01,6.57174785e+06,2.46188517e+03,1.18429634e-01,5.82983950e-07,5.99643343e-01,2.81316396e-01
4.00400400e-01,3.35440481e+00,1.40434120e+01,6.57681726e+06,2.46247797e+03,1.18431820e-01,5.82994713e-07,5.99654414e-01,2.81321590e-01
5.00500501e-01,3.36311663e+00,1.59294238e+01,6.60055642e+06,2.46494847e+03,1.18432591e-01,5.82998506e-07,5.99658315e-01,2.81323420e-01
6.00600601e-01,3.36621874e+00,1.79559453e+01,6.62389878e+06,2.46985038e+03,1.18506225e-01,5.83360980e-07,6.00031147e-01,2.81498330e-01
7.00700701e-01,3.35974758e+00,2.32899158e+01,6.61722533e+06,2.47099291e+03,1.18560011e-01,5.83625746e-07,6.00303479e-01,2.81626092e-01
8.00800801e-01,3.35927625e+00,2.69758013e+01,6.60417539e+06,2.46767482e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
9.00900901e-01,3.36156151e+00,2.64890049e+01,6.59832635e+06,2.46504717e+03,1.18442605e-01,5.83047803e-07,5.99709021e-01,2.81347208e-01
1.00100100e+00,3.36384890e+00,3.06879055e+01,6.63123261e+06,2.47290389e+03,1.18574418e-01,5.83696666e-07,6.00376426e-01,2.81660315e-01
1.10110110e+00,3.36358581e+00,3.70186194e+01,6.62995986e+06,2.47267691e+03,1.18571816e-01,5.83683859e-07,6.00363253e-01,2.81654134e-01
1.20120120e+00,3.35721170e+00,4.37664550e+01,6.59848848e+06,2.46706524e+03,1.18501966e-01,5.83340016e-07,6.00009584e-01,2.81488214e-01
1.30130130e+00,3.35324901e+00,4.60733524e+01,6.58089693e+06,2.46409840e+03,1.18468173e-01,5.83173666e-07,5.99838481e-01,2.81407943e-01
1.40140140e+00,3.35174000e+00,4.70521578e+01,6.58353130e+06,2.46549220e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.50150150e+00,3.35122719e+00,4.96886546e+01,6.58338069e+06,2.46567883e+03,1.18508376e-01,5.83371570e-07,6.00042040e-01,2.81503441e-01
1.60160160e+00,3.35528606e+00,5.44830825e+01,6.60354011e+06,2.46929583e+03,1.18553560e-01,5.83593994e-07,6.00270820e-01,2.81610770e-01
1.70170170e+00,3.36207745e+00,6.16216482e+01,6.61152128e+06,2.46836134e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.80180180e+00,3.36220738e+00,6.47385779e+01,6.60305055e+06,2.46600196e+03,1.18458755e-01,5.83127303e-07,5.99790792e-01,2.81385571e-01
1.90190190e+00,3.35829075e+00,6.71716657e+01,6.59911195e+06,2.46671939e+03,1.18491695e-01,5.83289453e-07,5.99957577e-01,2.81463816e-01
2.00200200e+00,3.35566411e+00,6.94873565e+01,6.58550862e+06,2.46423119e+03,1.18459487e-01,5.83130904e-07,5.99794497e-01,2.81387308e-01
2.10210210e+00,3.35345941e+00,7.14529301e+01,6.59034979e+06,2.46654712e+03,1.18513125e-01,5.83394947e-07,6.00066085e-01,2.81514721e-01
2.20220220e+00,3.34917224e+00,7.40666027e+01,6.56878427e+06,2.46265011e+03,1.18463691e-01,5.83151601e-07,5.99815785e-01,2.81397295e-01
2.30230230e+00,3.34503168e+00,7.76618774e+01,6.58339469e+06,2.46849635e+03,1.18592609e-01,5.83786215e-07,6.00468534e-01,2.81703526e-01
2.40240240e+00,3.34723671e+00,8.39320246e+01,6.56776287e+06,2.46324170e+03,1.18485298e-01,5.83257966e-07,5.99925189e-01,2.81448622e-01
2.50250250e+00,3.36005167e+00,8.67292740e+01,6.61033389e+06,2.46895322e+03,1.18523655e-01,5.83446780e-07,6.00119399e-01,2.81539733e-01
2.60260260e+00,3.36543409e+00,8.79600950e+01,6.62045961e+06,2.46923440e+03,1.18501866e-01,5.83339521e-07,6.00009075e-01,2.81487976e-01
2.70270270e+00,3.35548180e+00,9.30975581e+01,6.61583194e+06,2.47251734e+03,1.18612562e-01,5.83884436e-07,6.00569562e-01,2.81750922e-01
2.80280280e+00,3.34487698e+00,9.88350311e+01,6.55562384e+06,2.46101868e+03,1.18456643e-01,5.83116906e-07,5.99780099e-01,2.81380554e-01
2.90290290e+00,3.34617393e+00,1.00671624e+02,6.55278757e+06,2.45965528e+03,1.18425108e-01,5.82961670e-07,5.99620426e-01,2.81305645e-01
3.00300300e+00,3.34903183e+00,1.00221541e+02,6.56604482e+06,2.46195282e+03,1.18452791e-01,5.83097942e-07,5.99760593e-01,2.81371403e-01
3.10310310e+00,3.35183845e+00,1.00717420e+02,6.57671819e+06,2.46356529e+03,1.18468403e-01,5.83174795e-07,5.99839641e-01,2.81408488e-01
3.20320320e+00,3.35306914e+00,1.02509121e+02,6.58367912e+06,2.46490189e+03,1.18485980e-01,5.83261323e-07,5.99928642e-01,2.81450241e-01
3.30330330e+00,3.35332110e+00,1.08221524e+02,6.59397740e+06,2.46758632e+03,1.18533311e-01,5.83494312e-07,6.00168289e-01,2.81562669e-01
3.40340340e+00,3.35744554e+00,1.15070336e+02,6.59866907e+06,2.46696178e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.50350350e+00,3.35748011e+00,1.18368325e+02,6.58939970e+06,2.46441981e+03,1.18456301e-01,5.83115222e-07,5.99778367e-01,2.81379741e-01
3.60360360e+00,3.35257982e+00,1.20311479e+02,6.58635270e+06,2.46583163e+03,1.18506697e-01,5.83363302e-07,6.00033536e-01,2.81499451e-01
3.70370370e+00,3.34570110e+00,1.24458657e+02,6.58420024e+06,2.46838805e+03,1.18588592e-01,5.83766440e-07,6.00448194e-01,2.81693984e-01
3.80380380e+00,3.34538264e+00,1.28887992e+02,6.55703375e+06,2.46112662e+03,1.18459015e-01,5.83128585e-07,5.99792111e-01,2.81386189e-01
3.90390390e+00,3.34812236e+00,1.31367470e+02,6.57969173e+06,2.46600585e+03,1.18536085e-01,5.83507970e-07,6.00182338e-01,2.81569260e-01
4.00400400e+00,3.35194320e+00,1.36686597e+02,6.58748950e+06,2.46637709e+03,1.18523444e-01,5.83445744e-07,6.00118333e-01,2.81539233e-01
4.10410410e+00,3.35845789e+00,1.41820041e+02,6.61340822e+06,2.47041784e+03,1.18564716e-01,5.83648907e-07,6.00327302e-01,2.81637269e-01
4.20420420e+00,3.36137160e+00,1.43269462e+02,6.59656166e+06,2.46451183e+03,1.18443341e-01,5.83051424e-07,5.99712745e-01,2.81348956e-01
4.30430430e+00,3.36008179e+00,1.41887391e+02,6.60196204e+06,2.46652568e+03,1.18488988e-01,5.83276126e-07,5.99943869e-01,2.81457385e-01
4.40440440e+00,3.35236146e+00,1.45034616e+02,6.58898849e+06,2.46650663e+03,1.18529398e-01,5.83475052e-07,6.00148479e-01,2.81553375e-01
4.50450450e+00,3.34730438e+00,1.50330543e+02,6.57137145e+06,2.46400217e+03,1.18511414e-01,5.83386525e-07,6.00057422e-01,2.81510657e-01
4.60460460e+00,3.35236287e+00,1.54293234e+02,6.57885075e+06,2.46365303e+03,1.18484059e-01,5.83251866e-07,5.99918914e-01,2.81445678e-01
4.70470470e+00,3.35665343e+00,1.57306535e+02,6.58940131e+06,2.46451295e+03,1.18481026e-01,5.83236934e-07,5.99903556e-01,2.81438472e-01
4.80480480e+00,3.35844728e+00,1.63293724e+02,6.60189521e+06,2.46702933e+03,1.18521253e-01,5.83434959e-07,6.00107239e-01,2.81534028e-01
4.90490490e+00,3.36145270e+00,1.69614392e+02,6.60448368e+06,2.46628650e+03,1.18497393e-01,5.83317508e-07,5.99986430e-01,2.81477352e-01
5.00500501e+00,3.36121928e+00,1.73224263e+02,6.59120170e+06,2.46271666e+03,1.18438736e-01,5.83028765e-07,5.99689429e-01,2.81338017e-01
5.10510511e+00,3.35648467e+00,1.74534781e+02,6.57451063e+06,2.46025062e+03,1.18424039e-01,5.82956449e-07,5.99615016e-01,2.81303107e-01
5.20520521e+00,3.35090625e+00,1.75687005e+02,6.56458189e+06,2.45997027e+03,1.18455544e-01,5.83111645e-07,5.99774534e-01,2.81377943e-01
5.30530531e+00,3.34795411e+00,1.77381343e+02,6.54834976e+06,2.45676530e+03,1.18421119e-01,5.82942538e-07,5.99600229e-01,2.81296170e-01
5.40540541e+00,3.34757552e+00,1.78577911e+02,6.54560498e+06,2.45605304e+03,1.18419200e-01,5.82934111e-07,5.99590515e-01,2.81291613e-01
5.50550551e+00,3.34752225e+00,1.81413715e+02,6.56006141e+06,2.45984885e+03,1.18499486e-01,5.83331969e-07,5.99997025e-01,2.81482323e-01
5.60560561e+00,3.34713259e+00,1.88285269e+02,6.55378688e+06,2.45811422e+03,1.18483478e-01,5.83259435e-07,5.99915973e-01,2.81444298e-01
5.70570571e+00,3.35408543e+00,1.95482181e+02,6.58143056e+06,2.46221496e+03,1.18538840e-01,5.83545723e-07,6.00196288e-01,2.81575805e-01
5.80580581e+00,3.35841916e+00,2.00266229e+02,6.57818401e+06,2.45911479e+03,1.18476652e-01,5.83267837e-07,5.99881409e-01,2.81428083e-01
