# x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_O2, Y_N2, Y_H2O
0.00000000e+00,3.86227567e+00,-2.00613029e+00,8.00657842e+06,2.60206861e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e-01,3.86227567e+00,2.00613029e+00,8.00657842e+06,2.60206861e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.00200200e-01,3.86574035e+00,7.69486956e+00,8.01648118e+06,2.60295193e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.00300300e-01,3.86846519e+00,1.11224337e+01,8.01200022e+06,2.60075910e+03,1.18452052e-01,5.83094307e-07,5.99756853e-01,2.81369648e-01
4.00400400e-01,3.86720496e+00,1.37188845e+01,8.02397451e+06,2.60409821e+03,1.18515580e-01,5.83407032e-07,6.00078515e-01,2.81520553e-01
5.00500501e-01,3.86368030e+00,1.71429645e+01,8.00837563e+06,2.60189795e+03,1.18493206e-01,5.83296890e-07,5.99965226e-01,2.81467404e-01
6.00600601e-01,3.86187059e+00,2.07610616e+01,8.01179219e+06,2.60345615e+03,1.18528325e-01,5.83469770e-07,6.00143046e-01,2.81550827e-01
7.00700701e-01,3.86265509e+00,2.38299523e+01,8.00102295e+06,2.60058991e+03,1.18475396e-01,5.83209220e-07,5.99875050e-01,2.81425099e-01
8.00800801e-01,3.86250704e+00,2.59035101e+01,8.00794196e+06,2.60227807e+03,1.18505467e-01,5.83357250e-07,6.00027311e-01,2.81496531e-01
9.00900901e-01,3.86212443e+00,2.90605305e+01,8.00594106e+06,2.60196336e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e+00,3.86443516e+00,3.17993752e+01,8.01253655e+06,2.60254980e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.10110110e+00,3.86713156e+00,3.56040990e+01,8.02362481e+06,2.60403630e+03,1.18515482e-01,5.83406549e-07,6.00078018e-01,2.81520320e-01
1.20120120e+00,3.86876008e+00,3.91764525e+01,8.02453051e+06,2.60357049e+03,1.18500163e-01,5.83331140e-07,6.00000455e-01,2.81483932e-01
1.30130130e+00,3.86810234e+00,4.27496669e+01,8.02901572e+06,2.60489568e+03,1.18526231e-01,5.83459460e-07,6.00132441e-01,2.81545852e-01
1.40140140e+00,3.86444723e+00,4.74608460e+01,8.01256934e+06,2.60255233e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.50150150e+00,3.86167940e+00,5.15962837e+01,8.00747061e+06,2.60250369e+03,1.18513614e-01,5.83397351e-07,6.00068558e-01,2.81515881e-01
1.60160160e+00,3.86175500e+00,5.57571470e+01,8.00464059e+06,2.60179973e+03,1.18501462e-01,5.83337535e-07,6.00007033e-01,2.81487017e-01
1.70170170e+00,3.86108952e+00,5.96232721e+01,8.00811445e+06,2.60289505e+03,1.18523426e-01,5.83445656e-07,6.00118243e-01,2.81539191e-01
1.80180180e+00,3.85908957e+00,6.30305445e+01,7.99460122e+06,2.60054865e+03,1.18491561e-01,5.83288793e-07,5.99956898e-01,2.81463497e-01
1.90190190e+00,3.85612745e+00,6.55641999e+01,7.99348611e+06,2.60152290e+03,1.18521639e-01,5.83436855e-07,6.00109191e-01,2.81534944e-01
2.00200200e+00,3.85368312e+00,6.70936510e+01,7.97771461e+06,2.59882441e+03,1.18485721e-01,5.83260044e-07,5.99927327e-01,2.81449624e-01
2.10210210e+00,3.85165766e+00,6.76546349e+01,7.97335891e+06,2.59864454e+03,1.18491504e-01,5.83288514e-07,5.99956610e-01,2.81463362e-01
2.20220220e+00,3.84975035e+00,6.93509348e+01,7.97118112e+06,2.59892819e+03,1.18504894e-01,5.83354426e-07,6.00024406e-01,2.81495168e-01
2.30230230e+00,3.84932758e+00,7.16375953e+01,7.96928729e+06,2.59865636e+03,1.18502146e-01,5.83340899e-07,6.00010493e-01,2.81488641e-01
2.40240240e+00,3.84758668e+00,7.40875469e+01,7.96607351e+06,2.59862328e+03,1.18509462e-01,5.83376916e-07,6.00047539e-01,2.81506021e-01
2.50250250e+00,3.84439109e+00,7.67693333e+01,7.95645749e+06,2.59768563e+03,1.18507558e-01,5.83367542e-07,6.00037897e-01,2.81501497e-01
2.60260260e+00,3.84257977e+00,7.97278231e+01,7.95217995e+06,2.59743118e+03,1.18511287e-01,5.83385896e-07,6.00056775e-01,2.81510354e-01
2.70270270e+00,3.84261841e+00,8.26600795e+01,7.95259641e+06,2.59751455e+03,1.18512497e-01,5.83391856e-07,6.00062906e-01,2.81513230e-01
2.80280280e+00,3.84048684e+00,8.51511976e+01,7.94333024e+06,2.59621933e+03,1.18499199e-01,5.83326392e-07,5.99995571e-01,2.81481640e-01
2.90290290e+00,3.83586978e+00,8.77259070e+01,7.93444912e+06,2.59605224e+03,1.18516810e-01,5.83413084e-07,6.00084740e-01,2.81523473e-01
3.00300300e+00,3.82884148e+00,9.10314449e+01,7.91307419e+06,2.59392848e+03,1.18511449e-01,5.83386698e-07,6.00057600e-01,2.81510740e-01
3.10310310e+00,3.82306476e+00,9.43097170e+01,7.90268415e+06,2.59388777e+03,1.18536540e-01,5.83510208e-07,6.00184639e-01,2.81570340e-01
3.20320320e+00,3.81731189e+00,9.70657405e+01,7.88779423e+06,2.59276574e+03,1.18542779e-01,5.83540920e-07,6.00216230e-01,2.81585160e-01
3.30330330e+00,3.81280786e+00,9.90946123e+01,7.87160015e+06,2.59079922e+03,1.18529050e-01,5.83473339e-07,6.00146717e-01,2.81552549e-01
3.40340340e+00,3.80972800e+00,1.01347285e+02,7.86621971e+06,2.59080636e+03,1.18543461e-01,5.83544280e-07,6.00219685e-01,2.81586781e-01
3.50350350e+00,3.80618854e+00,1.03936987e+02,7.85268526e+06,2.58905830e+03,1.18529518e-01,5.83475643e-07,6.00149087e-01,2.81553661e-01
3.60360360e+00,3.80230453e+00,1.06038465e+02,7.83942721e+06,2.58751387e+03,1.18520972e-01,5.83433574e-07,6.00105815e-01,2.81533360e-01
3.70370370e+00,3.79781282e+00,1.07502722e+02,7.82443063e+06,2.58580193e+03,1.18512563e-01,5.83392178e-07,6.00063237e-01,2.81513385e-01
3.80380380e+00,3.79352381e+00,1.09353930e+02,7.81875486e+06,2.58622557e+03,1.18541068e-01,5.83532499e-07,6.00207568e-01,2.81581097e-01
3.90390390e+00,3.79091389e+00,1.10899310e+02,7.80275315e+06,2.58345114e+03,1.18507040e-01,5.83364993e-07,6.00035275e-01,2.81500267e-01
4.00400400e+00,3.78892429e+00,1.11525022e+02,7.79726987e+06,2.58292830e+03,1.18509931e-01,5.83379221e-07,6.00049910e-01,2.81507133e-01
4.10410410e+00,3.78773644e+00,1.12918009e+02,7.78989792e+06,2.58160584e+03,1.18495685e-01,5.83309093e-07,5.99977777e-01,2.81473293e-01
4.20420420e+00,3.78724706e+00,1.14474968e+02,7.78821148e+06,2.58133992e+03,1.18497546e-01,5.83318256e-07,5.99987202e-01,2.81477714e-01
4.30430430e+00,3.78545405e+00,1.15690349e+02,7.77290209e+06,2.57833326e+03,1.18458608e-01,5.83126578e-07,5.99790046e-01,2.81385221e-01
4.40440440e+00,3.78207975e+00,1.16755788e+02,7.76917759e+06,2.57875666e+03,1.18488025e-01,5.83271389e-07,5.99938995e-01,2.81455098e-01
4.50450450e+00,3.77570735e+00,1.19433817e+02,7.74891985e+06,2.57644809e+03,1.18484599e-01,5.83254526e-07,5.99921647e-01,2.81446960e-01
4.60460460e+00,3.76912914e+00,1.21677828e+02,7.72111662e+06,2.57235970e+03,1.18453488e-01,5.83101379e-07,5.99764123e-01,2.81373059e-01
4.70470470e+00,3.76740542e+00,1.23966884e+02,7.71542979e+06,2.57152251e+03,1.18458953e-01,5.83128286e-07,5.99791797e-01,2.81386042e-01
4.80480480e+00,3.76485492e+00,1.24213895e+02,7.69663202e+06,2.56786742e+03,1.18418713e-01,5.82930242e-07,5.99588048e-01,2.81290455e-01
4.90490490e+00,3.75819622e+00,1.26185534e+02,7.69558526e+06,2.57026116e+03,1.18501925e-01,5.83340145e-07,6.00009375e-01,2.81488116e-01
5.00500501e+00,3.75207657e+00,1.28937691e+02,7.65952361e+06,2.56395849e+03,1.18429401e-01,5.82984369e-07,5.99642163e-01,2.81315843e-01
5.10510511e+00,3.75016685e+00,1.31030890e+02,7.65776065e+06,2.56414274e+03,1.18453925e-01,5.83109389e-07,5.99766338e-01,2.81374098e-01
5.20520521e+00,3.75025959e+00,1.33634589e+02,7.65442153e+06,2.56304067e+03,1.18450256e-01,5.83104029e-07,5.99747758e-01,2.81365382e-01
5.30530531e+00,3.74800906e+00,1.35499531e+02,7.64402922e+06,2.56114233e+03,1.18448195e-01,5.83126900e-07,5.99737326e-01,2.81360487e-01
5.40540541e+00,3.74362341e+00,1.37449446e+02,7.63007805e+06,2.55898063e+03,1.18470517e-01,5.83313817e-07,5.99850346e-01,2.81413509e-01
5.50550551e+00,3.74097793e+00,1.38970473e+02,7.61997580e+06,2.55672193e+03,1.18501925e-01,5.83629124e-07,6.00009375e-01,2.81488116e-01
5.60560561e+00,3.74021627e+00,1.40716759e+02,7.60819008e+06,2.55328732e+03,1.18501925e-01,5.83940478e-07,6.00009375e-01,2.81488116e-01
5.70570571e+00,3.74082504e+00,1.42736388e+02,7.59964174e+06,2.55000348e+03,1.18501925e-01,5.84503803e-07,6.00009375e-01,2.81488115e-01
5.80580581e+00,3.74263629e+00,1.45097180e+02,7.59220700e+06,2.54627594e+03,1.18501925e-01,5.85446427e-07,6.00009375e-01,2.81488114e-01
5.90590591e+00,3.74454628e+00,1.47566133e+02,7.58400717e+06,2.54222850e+03,1.18501926e-01,5.86928293e-07,6.00009375e-01,2.81488112e-01
6.00600601e+00,3.74566026e+00,1.49944311e+02,7.57234880e+06,2.53756559e+03,1.18501926e-01,5.89136860e-07,6.00009375e-01,2.81488110e-01
6.10610611e+00,3.74626338e+00,1.52170685e+02,7.55679577e+06,2.53194593e+03,1.18501926e-01,5.92263132e-07,6.00009375e-01,2.81488106e-01
6.20620621e+00,3.74667248e+00,1.54501558e+02,7.53808963e+06,2.52540255e+03,1.18501927e-01,5.96479011e-07,6.00009375e-01,2.81488102e-01
6.30630631e+00,3.74780541e+00,1.56844572e+02,7.51839795e+06,2.51804405e+03,1.18501927e-01,6.01920405e-07,6.00009375e-01,2.81488096e-01
6.40640641e+00,3.75111156e+00,1.59122721e+02,7.50056620e+06,2.50985779e+03,1.18501928e-01,6.08673035e-07,6.00009375e-01,2.81488088e-01
6.50650651e+00,3.75702052e+00,1.61198066e+02,7.48419785e+06,2.50044173e+03,1.18501929e-01,6.16763185e-07,6.00009375e-01,2.81488079e-01
6.60660661e+00,3.76511717e+00,1.62997933e+02,7.46826059e+06,2.48975155e+03,1.18501930e-01,6.26150369e-07,6.00009375e-01,2.81488068e-01
6.70670671e+00,3.77566866e+00,1.64736763e+02,7.45317901e+06,2.47777986e+03,1.18501932e-01,6.36722471e-07,6.00009375e-01,2.81488056e-01
6.80680681e+00,3.78916385e+00,1.66566100e+02,7.43854580e+06,2.46410776e+03,1.18501933e-01,6.48302350e-07,6.00009375e-01,2.81488043e-01
6.90690691e+00,3.80625283e+00,1.68572583e+02,7.42466326e+06,2.44846651e+03,1.18501935e-01,6.60654700e-07,6.00009375e-01,2.81488029e-01
7.00700701e+00,3.82738910e+00,1.70686988e+02,7.41228017e+06,2.43088408e+03,1.18501936e-01,6.73517002e-07,6.00009375e-01,2.81488015e-01
7.10710711e+00,3.85245980e+00,1.72793838e+02,7.40158925e+06,2.41158126e+03,1.18501938e-01,6.86607421e-07,6.00009375e-01,2.81488000e-01
7.20720721e+00,3.88102241e+00,1.74819533e+02,7.39178335e+06,2.39066164e+03,1.18501940e-01,6.99594145e-07,6.00009375e-01,2.81487986e-01
7.30730731e+00,3.91275289e+00,1.76743761e+02,7.38193921e+06,2.36811656e+03,1.18501941e-01,7.12108699e-07,6.00009375e-01,2.81487971e-01
7.40740741e+00,3.94770920e+00,1.78551483e+02,7.37212324e+06,2.34402621e+03,1.18501943e-01,7.23799197e-07,6.00009375e-01,2.81487958e-01
7.50750751e+00,3.98597709e+00,1.80302241e+02,7.36250340e+06,2.31849273e+03,1.18501944e-01,7.34358340e-07,6.00009375e-01,2.81487946e-01
7.60760761e+00,4.02639696e+00,1.82119434e+02,7.35288716e+06,2.29222022e+03,1.18501945e-01,7.43512917e-07,6.00009375e-01,2.81487936e-01
7.70770771e+00,4.06555956e+00,1.84147152e+02,7.34305737e+06,2.26710492e+03,1.18501946e-01,7.51018837e-07,6.00009375e-01,2.81487928e-01
7.80780781e+00,4.10047055e+00,1.86549703e+02,7.33183604e+06,2.24436802e+03,1.18501947e-01,7.56688821e-07,6.00009375e-01,2.81487921e-01
7.90790791e+00,4.12990049e+00,1.89420611e+02,7.31703743e+06,2.22387675e+03,1.18501947e-01,7.60386371e-07,6.00009375e-01,2.81487917e-01
8.00800801e+00,4.15382717e+00,1.92701473e+02,7.29823688e+06,2.20538572e+03,1.18501948e-01,7.62039789e-07,6.00009375e-01,2.81487915e-01
8.10810811e+00,4.17409705e+00,1.95631409e+02,7.27848565e+06,2.18873666e+03,1.18501948e-01,7.61642381e-07,6.00009375e-01,2.81487916e-01
8.20820821e+00,4.19264636e+00,1.98273885e+02,7.26289523e+06,2.17438565e+03,1.18501947e-01,7.59251720e-07,6.00009375e-01,2.81487918e-01
8.30830831e+00,4.20784768e+00,2.00027993e+02,7.24803132e+06,2.16209652e+03,1.18501947e-01,7.54986910e-07,6.00009375e-01,2.81487923e-01
8.40840841e+00,4.22128432e+00,2.01542007e+02,7.23705386e+06,2.15195025e+03,1.18501946e-01,7.49027586e-07,6.00009375e-01,2.81487930e-01
8.50850851e+00,4.23202661e+00,2.02558129e+02,7.22626345e+06,2.14328749e+03,1.18501945e-01,7.41600477e-07,6.00009375e-01,2.81487938e-01
8.60860861e+00,4.24132002e+00,2.03513274e+02,7.21642347e+06,2.13567909e+03,1.18501944e-01,7.32970329e-07,6.00009375e-01,2.81487948e-01
8.70870871e+00,4.24924583e+00,2.04619931e+02,7.20685252e+06,2.12886836e+03,1.18501943e-01,7.23426496e-07,6.00009375e-01,2.81487959e-01
8.80880881e+00,4.25477070e+00,2.06004407e+02,7.19642095e+06,2.12302658e+03,1.18501941e-01,7.13255473e-07,6.00009375e-01,2.81487970e-01
8.90890891e+00,4.25691740e+00,2.07835602e+02,7.18365329e+06,2.11819127e+03,1.18501940e-01,7.02754070e-07,6.00009375e-01,2.81487982e-01
9.00900901e+00,4.25632878e+00,2.10245825e+02,7.16719684e+06,2.11363114e+03,1.18501939e-01,6.92182896e-07,6.00009375e-01,2.81487994e-01
9.10910911e+00,4.25411720e+00,2.13092950e+02,7.14718489e+06,2.10882530e+03,1.18501937e-01,6.81794049e-07,6.00009375e-01,2.81488006e-01
9.20920921e+00,4.25257741e+00,2.15706191e+02,7.12945363e+06,2.10435525e+03,1.18501936e-01,6.71784558e-07,6.00009375e-01,2.81488017e-01
