# x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_O2, Y_N2, Y_H2O
0.00000000e+00,4.04847951e+00,-8.67392419e-02,8.54453933e+06,2.64918177e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e-01,4.04847951e+00,8.67392419e-02,8.54453933e+06,2.64918177e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.00200200e-01,4.04816259e+00,3.65752194e-01,8.54359626e+06,2.64909675e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.00300300e-01,4.04786982e+00,4.75505187e-01,8.54270438e+06,2.64900854e+03,1.18502070e-01,5.83340528e-07,6.00010110e-01,2.81488461e-01
4.00400400e-01,4.04786484e+00,4.99829689e-01,8.54210839e+06,2.64886985e+03,1.18500153e-01,5.83331088e-07,6.00000401e-01,2.81483906e-01
5.00500501e-01,4.04821115e+00,3.27817963e-01,8.54277212e+06,2.64887357e+03,1.18499056e-01,5.83325689e-07,5.99994848e-01,2.81481301e-01
6.00600601e-01,4.04827786e+00,9.12636096e-02,8.54297874e+06,2.64888680e+03,1.18499377e-01,5.83327271e-07,5.99996475e-01,2.81482065e-01
7.00700701e-01,4.04839387e+00,6.33258268e-02,8.54428679e+06,2.64912668e+03,1.18503394e-01,5.83347043e-07,6.00016812e-01,2.81491605e-01
8.00800801e-01,4.04858300e+00,2.06323263e-01,8.54425486e+06,2.64903495e+03,1.18501518e-01,5.83337810e-07,6.00007315e-01,2.81487150e-01
9.00900901e-01,4.04897327e+00,3.35460625e-01,8.54540692e+06,2.64912766e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e+00,4.04957782e+00,4.83434611e-01,8.54708643e+06,2.64925277e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.10110110e+00,4.05004493e+00,4.22655752e-01,8.54679780e+06,2.64899249e+03,1.18495898e-01,5.83310144e-07,5.99978859e-01,2.81473800e-01
1.20120120e+00,4.05047227e+00,3.76064644e-01,8.54886952e+06,2.64927912e+03,1.18499294e-01,5.83326862e-07,5.99996054e-01,2.81481867e-01
1.30130130e+00,4.05100686e+00,4.45571507e-01,8.54964007e+06,2.64923255e+03,1.18496419e-01,5.83312709e-07,5.99981497e-01,2.81475038e-01
1.40140140e+00,4.05123377e+00,7.20104885e-01,8.55173175e+06,2.64960915e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.50150150e+00,4.05137503e+00,1.04022726e+00,8.55089488e+06,2.64936331e+03,1.18497192e-01,5.83316514e-07,5.99985410e-01,2.81476874e-01
1.60160160e+00,4.05140648e+00,1.34525151e+00,8.55290692e+06,2.64980158e+03,1.18504551e-01,5.83352738e-07,6.00022670e-01,2.81494353e-01
1.70170170e+00,4.05102097e+00,1.50042622e+00,8.54862548e+06,2.64899601e+03,1.18492524e-01,5.83293536e-07,5.99961776e-01,2.81465786e-01
1.80180180e+00,4.05019957e+00,1.44950058e+00,8.54894550e+06,2.64940146e+03,1.18502854e-01,5.83344386e-07,6.00014079e-01,2.81490323e-01
1.90190190e+00,4.04962045e+00,1.37258593e+00,8.54563838e+06,2.64889580e+03,1.18496568e-01,5.83313440e-07,5.99982249e-01,2.81475391e-01
2.00200200e+00,4.04933260e+00,1.13413694e+00,8.54587260e+06,2.64906727e+03,1.18500568e-01,5.83333134e-07,6.00002505e-01,2.81484894e-01
2.10210210e+00,4.04924673e+00,1.04121190e+00,8.54599343e+06,2.64913057e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.20220220e+00,4.04968393e+00,8.59327357e-01,8.54728180e+06,2.64924391e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.30230230e+00,4.05026043e+00,7.30014073e-01,8.54855211e+06,2.64929710e+03,1.18500288e-01,5.83331754e-07,6.00001086e-01,2.81484228e-01
2.40240240e+00,4.05075320e+00,6.18081132e-01,8.55035771e+06,2.64950410e+03,1.18501640e-01,5.83338409e-07,6.00007931e-01,2.81487439e-01
2.50250250e+00,4.05111615e+00,4.60210874e-01,8.55150407e+06,2.64961554e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.60260260e+00,4.05144887e+00,2.30548847e-01,8.55248721e+06,2.64970253e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.70270270e+00,4.05175255e+00,8.19442370e-03,8.55340604e+06,2.64978675e+03,1.18502007e-01,5.83340216e-07,6.00009790e-01,2.81488311e-01
2.80280280e+00,4.05221527e+00,-1.44717909e-01,8.55427334e+06,2.64979465e+03,1.18500137e-01,5.83331009e-07,6.00000320e-01,2.81483868e-01
2.90290290e+00,4.05291248e+00,-1.26480352e-01,8.55624524e+06,2.64995599e+03,1.18499848e-01,5.83329588e-07,5.99998858e-01,2.81483182e-01
3.00300300e+00,4.05329762e+00,4.85848630e-02,8.55731000e+06,2.65004119e+03,1.18499523e-01,5.83327989e-07,5.99997214e-01,2.81482411e-01
3.10310310e+00,4.05330288e+00,3.50198567e-01,8.55854189e+06,2.65031715e+03,1.18504088e-01,5.83350460e-07,6.00020327e-01,2.81493254e-01
3.20320320e+00,4.05298846e+00,8.93335412e-01,8.55791185e+06,2.65030471e+03,1.18505113e-01,5.83355505e-07,6.00025515e-01,2.81495688e-01
3.30330330e+00,4.05284942e+00,1.28813505e+00,8.55581822e+06,2.64989401e+03,1.18498549e-01,5.83323195e-07,5.99992283e-01,2.81480098e-01
3.40340340e+00,4.05274204e+00,1.46352542e+00,8.55642813e+06,2.65007763e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.50350350e+00,4.05273482e+00,1.51235632e+00,8.55492282e+06,2.64974524e+03,1.18496151e-01,5.83311389e-07,5.99980140e-01,2.81474401e-01
3.60360360e+00,4.05287291e+00,1.47594373e+00,8.55688438e+06,2.65013336e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.70370370e+00,4.05313494e+00,1.58156436e+00,8.55774647e+06,2.65022901e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.80380380e+00,4.05332460e+00,1.69094892e+00,8.55838624e+06,2.65030312e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.90390390e+00,4.05314664e+00,1.86271176e+00,8.55870334e+06,2.65045232e+03,1.18504848e-01,5.83354200e-07,6.00024173e-01,2.81495059e-01
4.00400400e+00,4.05311600e+00,2.07681985e+00,8.55824831e+06,2.65037149e+03,1.18503057e-01,5.83345386e-07,6.00015108e-01,2.81490806e-01
4.10410410e+00,4.05300363e+00,1.99878327e+00,8.55643288e+06,2.65001971e+03,1.18496932e-01,5.83315235e-07,5.99984095e-01,2.81476256e-01
4.20420420e+00,4.05275552e+00,1.86525863e+00,8.55710701e+06,2.65027908e+03,1.18501925e-01,5.83339814e-07,6.00009375e-01,2.81488116e-01
4.30430430e+00,4.05261752e+00,1.89964220e+00,8.55703962e+06,2.65032664e+03,1.18502900e-01,5.83344616e-07,6.00014313e-01,2.81490433e-01
4.40440440e+00,4.05228443e+00,2.10432335e+00,8.55650957e+06,2.65035408e+03,1.18504073e-01,5.83350392e-07,6.00020250e-01,2.81493218e-01
4.50450450e+00,4.05173484e+00,2.61936587e+00,8.55456941e+06,2.65014788e+03,1.18502492e-01,5.83342614e-07,6.00012248e-01,2.81489464e-01
4.60460460e+00,4.05133466e+00,3.15837384e+00,8.55000016e+06,2.64927168e+03,1.18490071e-01,5.83281459e-07,5.99949357e-01,2.81459960e-01
4.70470470e+00,4.05273984e+00,3.83407023e+00,8.55752442e+06,2.65034075e+03,1.18505406e-01,5.83356957e-07,6.00027000e-01,2.81496385e-01
4.80480480e+00,4.05455364e+00,3.99455433e+00,8.55395887e+06,2.64871813e+03,1.18475573e-01,5.83210474e-07,5.99875949e-01,2.81425521e-01
4.90490490e+00,4.05620499e+00,4.40396887e+00,8.56584139e+06,2.65061884e+03,1.18506810e-01,5.83366473e-07,6.00034110e-01,2.81499721e-01
5.00500501e+00,4.05835865e+00,5.07876657e+00,8.56286857e+06,2.64898590e+03,1.18475803e-01,5.83222961e-07,5.99877114e-01,2.81426067e-01
5.10510511e+00,4.06170013e+00,5.91020105e+00,8.58011487e+06,2.65137286e+03,1.18509972e-01,5.83420855e-07,6.00050118e-01,2.81507230e-01
5.20520521e+00,4.06431861e+00,6.05229873e+00,8.57204900e+06,2.64833021e+03,1.18458225e-01,5.83247938e-07,5.99788109e-01,2.81384312e-01
5.30530531e+00,4.06652367e+00,5.90440779e+00,8.58581919e+06,2.65026696e+03,1.18497522e-01,5.83639614e-07,5.99987079e-01,2.81477656e-01
5.40540541e+00,4.06896334e+00,6.10084079e+00,8.58134927e+06,2.64789999e+03,1.18470625e-01,5.83934011e-07,5.99850893e-01,2.81413765e-01
