# x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_O2, Y_N2, Y_H2O
0.00000000e+00,4.10903697e+00,9.10609510e-03,8.72205671e+06,2.66436615e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e-01,4.10903697e+00,-9.10609510e-03,8.72205671e+06,2.66436615e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.00200200e-01,4.11151367e+00,-2.55094786e-01,8.72926654e+06,2.66496228e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.00300300e-01,4.11493887e+00,-5.83579351e-01,8.73276732e+06,2.66434444e+03,1.18478238e-01,5.83223211e-07,5.99889442e-01,2.81431851e-01
4.00400400e-01,4.11645857e+00,-5.31854882e-01,8.74555216e+06,2.66654097e+03,1.18510186e-01,5.83380479e-07,6.00051203e-01,2.81507740e-01
5.00500501e-01,4.11583966e+00,1.77730371e-01,8.74312365e+06,2.66623613e+03,1.18508641e-01,5.83372874e-07,6.00043381e-01,2.81504070e-01
6.00600601e-01,4.11532816e+00,6.55023214e-01,8.73894294e+06,2.66549557e+03,1.18499610e-01,5.83328418e-07,5.99997655e-01,2.81482618e-01
7.00700701e-01,4.11472562e+00,8.66466365e-01,8.73850459e+06,2.66561775e+03,1.18505586e-01,5.83357833e-07,6.00027910e-01,2.81496812e-01
8.00800801e-01,4.11414359e+00,8.68334130e-01,8.73492186e+06,2.66503806e+03,1.18499528e-01,5.83328011e-07,5.99997236e-01,2.81482421e-01
9.00900901e-01,4.11426560e+00,3.45140054e-01,8.73576059e+06,2.66516099e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e+00,4.11484017e+00,-5.48911923e-01,8.73736544e+06,2.66527840e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.10110110e+00,4.11605899e+00,-1.54515210e+00,8.74240833e+06,2.66590051e+03,1.18507549e-01,5.83367495e-07,6.00037848e-01,2.81501474e-01
1.20120120e+00,4.11561620e+00,-2.48842691e+00,8.73865823e+06,2.66524994e+03,1.18498377e-01,5.83322345e-07,5.99991408e-01,2.81479687e-01
1.30130130e+00,4.11439638e+00,-3.00191390e+00,8.73606480e+06,2.66516909e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.40140140e+00,4.11351596e+00,-2.90076007e+00,8.73354482e+06,2.66497057e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.50150150e+00,4.11195472e+00,-2.30415865e+00,8.72833229e+06,2.66444964e+03,1.18499328e-01,5.83327030e-07,5.99996227e-01,2.81481948e-01
1.60160160e+00,4.11247487e+00,-1.54442678e+00,8.73139378e+06,2.66492173e+03,1.18504902e-01,5.83354467e-07,6.00024448e-01,2.81495188e-01
1.70170170e+00,4.11364186e+00,-1.43321467e+00,8.73309433e+06,2.66483405e+03,1.18498256e-01,5.83321753e-07,5.99990800e-01,2.81479402e-01
1.80180180e+00,4.11498685e+00,-6.98184774e-01,8.74329381e+06,2.66655318e+03,1.18521415e-01,5.83435755e-07,6.00108059e-01,2.81534413e-01
1.90190190e+00,4.11606789e+00,-1.09346195e-02,8.74135857e+06,2.66569446e+03,1.18502221e-01,5.83341272e-07,6.00010876e-01,2.81488821e-01
2.00200200e+00,4.11567635e+00,3.17199699e-01,8.74365370e+06,2.66636077e+03,1.18514988e-01,5.83404119e-07,6.00075518e-01,2.81519147e-01
2.10210210e+00,4.11546500e+00,5.83472643e-01,8.73955877e+06,2.66554271e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.20220220e+00,4.11570928e+00,6.18822615e-01,8.74028591e+06,2.66560626e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.30230230e+00,4.11581021e+00,6.67758706e-01,8.73790541e+06,2.66504063e+03,1.18491888e-01,5.83290405e-07,5.99958555e-01,2.81464275e-01
2.40240240e+00,4.11617778e+00,9.39105443e-01,8.74286122e+06,2.66598824e+03,1.18506368e-01,5.83361682e-07,6.00031870e-01,2.81498670e-01
2.50250250e+00,4.11794186e+00,1.47903058e+00,8.74683369e+06,2.66615693e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.60260260e+00,4.12031561e+00,2.05081763e+00,8.75378034e+06,2.66673715e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.70270270e+00,4.12157241e+00,2.03880801e+00,8.75584361e+06,2.66668775e+03,1.18495907e-01,5.83310190e-07,5.99978905e-01,2.81473822e-01
2.80280280e+00,4.12261421e+00,1.76358058e+00,8.76097378e+06,2.66740194e+03,1.18503636e-01,5.83348236e-07,6.00018039e-01,2.81492181e-01
2.90290290e+00,4.12225304e+00,1.38998591e+00,8.76037014e+06,2.66741460e+03,1.18505291e-01,5.83356382e-07,6.00026417e-01,2.81496112e-01
3.00300300e+00,4.12092744e+00,1.32371434e+00,8.75484214e+06,2.66672816e+03,1.18499102e-01,5.83325917e-07,5.99995082e-01,2.81481411e-01
3.10310310e+00,4.11794625e+00,9.57427284e-01,8.74237849e+06,2.66517445e+03,1.18485102e-01,5.83256998e-07,5.99924194e-01,2.81448154e-01
3.20320320e+00,4.11415343e+00,1.19369374e+00,8.74153071e+06,2.66651231e+03,1.18523336e-01,5.83445210e-07,6.00117784e-01,2.81538975e-01
3.30330330e+00,4.11071416e+00,1.92873592e+00,8.72510754e+06,2.66426621e+03,1.18499454e-01,5.83327646e-07,5.99996861e-01,2.81482245e-01
3.40340340e+00,4.10879942e+00,2.53297048e+00,8.72021113e+06,2.66395638e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.50350350e+00,4.10726681e+00,3.10174643e+00,8.71530801e+06,2.66349076e+03,1.18500201e-01,5.83331324e-07,6.00000643e-01,2.81484020e-01
3.60360360e+00,4.10580606e+00,3.32937960e+00,8.71152796e+06,2.66324398e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.70370370e+00,4.10442502e+00,3.21066236e+00,8.70751732e+06,2.66291357e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.80380380e+00,4.10350021e+00,2.83904981e+00,8.70483939e+06,2.66269457e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.90390390e+00,4.10347090e+00,2.67346817e+00,8.70370529e+06,2.66246010e+03,1.18497767e-01,5.83319345e-07,5.99988322e-01,2.81478240e-01
4.00400400e+00,4.10373923e+00,2.49003545e+00,8.70544708e+06,2.66274562e+03,1.18501023e-01,5.83335373e-07,6.00004808e-01,2.81485974e-01
4.10410410e+00,4.10311185e+00,2.78189337e+00,8.70733135e+06,2.66342329e+03,1.18514634e-01,5.83402372e-07,6.00073722e-01,2.81518304e-01
4.20420420e+00,4.10008927e+00,4.03730616e+00,8.69520554e+06,2.66196039e+03,1.18501925e-01,5.83339814e-07,6.00009375e-01,2.81488116e-01
4.30430430e+00,4.09635205e+00,5.23156668e+00,8.68322625e+06,2.66082012e+03,1.18497389e-01,5.83317490e-07,5.99986410e-01,2.81477342e-01
4.40440440e+00,4.09416490e+00,6.18433796e+00,8.67694526e+06,2.66032666e+03,1.18496907e-01,5.83315122e-07,5.99983969e-01,2.81476198e-01
4.50450450e+00,4.09277458e+00,6.73847085e+00,8.67206994e+06,2.65982971e+03,1.18492693e-01,5.83294373e-07,5.99962629e-01,2.81466186e-01
4.60460460e+00,4.09137017e+00,6.98841221e+00,8.67076124e+06,2.66013393e+03,1.18501925e-01,5.83339799e-07,6.00009375e-01,2.81488116e-01
