# x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_O2, Y_N2, Y_H2O
0.00000000e+00,4.08464663e+00,1.02441787e+00,8.65252205e+06,2.65890777e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e-01,4.08464663e+00,-1.02441787e+00,8.65252205e+06,2.65890777e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.00200200e-01,4.08872998e+00,-4.06567378e+00,8.66416272e+06,2.65982595e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.00300300e-01,4.09315772e+00,-2.78373971e+00,8.68834228e+06,2.66335996e+03,1.18546581e-01,5.83559635e-07,6.00235479e-01,2.81594191e-01
4.00400400e-01,4.09295134e+00,-2.65328337e-01,8.68526645e+06,2.66268173e+03,1.18540775e-01,5.83531056e-07,6.00206083e-01,2.81580400e-01
5.00500501e-01,4.09467477e+00,5.85263201e-01,8.65915288e+06,2.65610672e+03,1.18427055e-01,5.82971258e-07,5.99630288e-01,2.81310272e-01
6.00600601e-01,4.10088414e+00,-1.18031703e+00,8.69450396e+06,2.66138478e+03,1.18495019e-01,5.83305819e-07,5.99974410e-01,2.81471713e-01
7.00700701e-01,4.10505498e+00,2.12879664e+00,8.71355285e+06,2.66387236e+03,1.18523191e-01,5.83444497e-07,6.00117051e-01,2.81538632e-01
8.00800801e-01,4.11258570e+00,7.41972291e+00,8.71635050e+06,2.66144969e+03,1.18451869e-01,5.83093407e-07,5.99755928e-01,2.81369214e-01
9.00900901e-01,4.12795645e+00,9.26287114e+00,8.75477778e+06,2.66377390e+03,1.18427651e-01,5.82974191e-07,5.99633305e-01,2.81311687e-01
1.00100100e+00,4.14238994e+00,1.51974080e+01,8.81730868e+06,2.67177645e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.10110110e+00,4.15422049e+00,2.51855725e+01,8.84013159e+06,2.67208770e+03,1.18456510e-01,5.83116253e-07,5.99779427e-01,2.81380239e-01
1.20120120e+00,4.18125950e+00,3.35640255e+01,8.94036354e+06,2.68321133e+03,1.18531460e-01,5.83485200e-07,6.00158917e-01,2.81558273e-01
1.30130130e+00,4.21425146e+00,4.25137315e+01,9.02929002e+06,2.68940436e+03,1.18499770e-01,5.83329203e-07,5.99998462e-01,2.81482997e-01
1.40140140e+00,4.24270602e+00,5.43941962e+01,9.11460149e+06,2.69655818e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.50150150e+00,4.27078784e+00,6.80409668e+01,9.18207273e+06,2.69997267e+03,1.18444205e-01,5.83055680e-07,5.99717123e-01,2.81351009e-01
1.60160160e+00,4.30748987e+00,8.17763468e+01,9.32542746e+06,2.71598147e+03,1.18565445e-01,5.83652498e-07,6.00330995e-01,2.81639001e-01
1.70170170e+00,4.34893786e+00,9.75688158e+01,9.43636018e+06,2.72313122e+03,1.18520423e-01,5.83430871e-07,6.00103036e-01,2.81532056e-01
1.80180180e+00,4.39017866e+00,1.15122436e+02,9.57541553e+06,2.73611226e+03,1.18571954e-01,5.83684540e-07,6.00363953e-01,2.81654463e-01
1.90190190e+00,4.43263235e+00,1.30990606e+02,9.66296695e+06,2.73781600e+03,1.18436341e-01,5.83016966e-07,5.99677302e-01,2.81332328e-01
2.00200200e+00,4.47291357e+00,1.45224964e+02,9.82931465e+06,2.75637577e+03,1.18586367e-01,5.83755487e-07,6.00436928e-01,2.81688698e-01
2.10210210e+00,4.51005079e+00,1.65155075e+02,9.92453472e+06,2.76152964e+03,1.18527594e-01,5.83466171e-07,6.00139345e-01,2.81549090e-01
2.20220220e+00,4.56171553e+00,1.83321450e+02,1.01084515e+07,2.77882391e+03,1.18613975e-01,5.83891394e-07,6.00576718e-01,2.81754280e-01
2.30230230e+00,4.60841014e+00,1.98868116e+02,1.02218975e+07,2.78374928e+03,1.18519752e-01,5.83427570e-07,6.00099640e-01,2.81530463e-01
2.40240240e+00,4.65090228e+00,2.10618557e+02,1.03250128e+07,2.78813767e+03,1.18434881e-01,5.83009780e-07,5.99669911e-01,2.81328861e-01
2.50250250e+00,4.68954058e+00,2.23709194e+02,1.04586628e+07,2.79986403e+03,1.18481182e-01,5.83237703e-07,5.99904347e-01,2.81438844e-01
2.60260260e+00,4.72212313e+00,2.38679131e+02,1.05663065e+07,2.80867150e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.70270270e+00,4.75270718e+00,2.53429517e+02,1.06864750e+07,2.82047746e+03,1.18579943e-01,5.83723866e-07,6.00404403e-01,2.81673439e-01
2.80280280e+00,4.78239433e+00,2.66663319e+02,1.07627269e+07,2.82412433e+03,1.18531445e-01,5.83485128e-07,6.00158843e-01,2.81558238e-01
2.90290290e+00,4.81270826e+00,2.77290697e+02,1.08306414e+07,2.82592209e+03,1.18452685e-01,5.83097424e-07,5.99760060e-01,2.81371153e-01
3.00300300e+00,4.84846033e+00,2.87609423e+02,1.09582906e+07,2.83696525e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.10310310e+00,4.87488719e+00,2.98012438e+02,1.10735797e+07,2.84896649e+03,1.18597785e-01,5.83811697e-07,6.00494744e-01,2.81715822e-01
3.20320320e+00,4.89408264e+00,3.06660339e+02,1.11016246e+07,2.84728074e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.30330330e+00,4.90492941e+00,3.08578770e+02,1.11365526e+07,2.84982635e+03,1.18505926e-01,5.83359508e-07,6.00029633e-01,2.81497620e-01
3.40340340e+00,4.90922604e+00,3.06638679e+02,1.11672783e+07,2.85393417e+03,1.18557987e-01,5.83615783e-07,6.00293231e-01,2.81621285e-01
3.50350350e+00,4.90188446e+00,3.06506053e+02,1.11219378e+07,2.84821345e+03,1.18490986e-01,5.83285963e-07,5.99953987e-01,2.81462132e-01
3.60360360e+00,4.89550978e+00,3.03396224e+02,1.11011375e+07,2.84665870e+03,1.18488067e-01,5.83271596e-07,5.99939209e-01,2.81455199e-01
3.70370370e+00,4.89261749e+00,3.02066487e+02,1.11048638e+07,2.84840779e+03,1.18525081e-01,5.83453801e-07,6.00126621e-01,2.81543121e-01
3.80380380e+00,4.89339396e+00,3.02206971e+02,1.11184092e+07,2.85065065e+03,1.18557472e-01,5.83613248e-07,6.00290624e-01,2.81620061e-01
3.90390390e+00,4.89468145e+00,3.04121143e+02,1.11301492e+07,2.85237414e+03,1.18579746e-01,5.83722897e-07,6.00403406e-01,2.81672972e-01
4.00400400e+00,4.90085943e+00,3.04733116e+02,1.11267841e+07,2.84952242e+03,1.18512946e-01,5.83394063e-07,6.00065175e-01,2.81514294e-01
4.10410410e+00,4.90725858e+00,3.03325027e+02,1.11610418e+07,2.85357843e+03,1.18554061e-01,5.83596461e-07,6.00273353e-01,2.81611959e-01
4.20420420e+00,4.90701510e+00,3.01645914e+02,1.11540386e+07,2.85239121e+03,1.18534866e-01,5.83501989e-07,6.00176164e-01,2.81566364e-01
4.30430430e+00,4.90151806e+00,3.00346911e+02,1.11378339e+07,2.85139258e+03,1.18536901e-01,5.83512037e-07,6.00186468e-01,2.81571198e-01
4.40440440e+00,4.89786341e+00,3.00209635e+02,1.11267841e+07,2.85069997e+03,1.18536455e-01,5.83509805e-07,6.00184212e-01,2.81570139e-01
4.50450450e+00,4.89715054e+00,3.00703514e+02,1.11306160e+07,2.85169224e+03,1.18553272e-01,5.83592244e-07,6.00269361e-01,2.81610086e-01
4.60460460e+00,4.89596581e+00,3.02625346e+02,1.11303906e+07,2.85210418e+03,1.18562432e-01,5.83637149e-07,6.00315741e-01,2.81631845e-01
4.70470470e+00,4.89650595e+00,3.05342306e+02,1.11289756e+07,2.85167852e+03,1.18551975e-01,5.83591347e-07,6.00262793e-01,2.81607005e-01
4.80480480e+00,4.90116302e+00,3.06785069e+02,1.11353168e+07,2.85121625e+03,1.18526027e-01,5.83501760e-07,6.00131409e-01,2.81545368e-01
4.90490490e+00,4.90521806e+00,3.06581055e+02,1.11349196e+07,2.84963461e+03,1.18489549e-01,5.83482881e-07,5.99946712e-01,2.81458719e-01
5.00500501e+00,4.90777764e+00,3.05701154e+02,1.11369371e+07,2.84899144e+03,1.18475951e-01,5.83938531e-07,5.99877859e-01,2.81426416e-01
5.10510511e+00,4.90734221e+00,3.04160497e+02,1.11228945e+07,2.84619580e+03,1.18453298e-01,5.85209837e-07,5.99763162e-01,2.81372606e-01
5.20520521e+00,4.90425305e+00,3.02441035e+02,1.11186642e+07,2.84573722e+03,1.18501926e-01,5.88505057e-07,6.00009375e-01,2.81488111e-01
5.30530531e+00,4.90658177e+00,3.02304591e+02,1.11115819e+07,2.84257479e+03,1.18501926e-01,5.94243815e-07,6.00009375e-01,2.81488104e-01
5.40540541e+00,4.91714036e+00,3.01766736e+02,1.11184647e+07,2.83822788e+03,1.18501928e-01,6.03590238e-07,6.00009375e-01,2.81488094e-01
5.50550551e+00,4.93196820e+00,3.02132227e+02,1.11199862e+07,2.83008205e+03,1.18501929e-01,6.16988240e-07,6.00009375e-01,2.81488079e-01
5.60560561e+00,4.95443992e+00,3.03071657e+02,1.11231669e+07,2.81805153e+03,1.18501931e-01,6.34123759e-07,6.00009375e-01,2.81488059e-01
5.70570571e+00,4.98796340e+00,3.04265707e+02,1.11262770e+07,2.79989438e+03,1.18501934e-01,6.53916656e-07,6.00009375e-01,2.81488037e-01
5.80580581e+00,5.03463929e+00,3.05032677e+02,1.11262654e+07,2.77393380e+03,1.18501937e-01,6.74863093e-07,6.00009375e-01,2.81488013e-01
5.90590591e+00,5.09903000e+00,3.05084370e+02,1.11251515e+07,2.73863026e+03,1.18501939e-01,6.95603631e-07,6.00009375e-01,2.81487990e-01
6.00600601e+00,5.18522835e+00,3.04752640e+02,1.11201775e+07,2.69189964e+03,1.18501942e-01,7.15380940e-07,6.00009375e-01,2.81487968e-01
6.10610611e+00,5.29662501e+00,3.04018883e+02,1.11125462e+07,2.63347609e+03,1.18501944e-01,7.34013162e-07,6.00009375e-01,2.81487947e-01
6.20620621e+00,5.43303728e+00,3.03744815e+02,1.11328127e+07,2.57028290e+03,1.18582827e-01,7.51954092e-07,6.00418898e-01,2.81680050e-01
6.30630631e+00,5.57135143e+00,3.04110668e+02,1.11028159e+07,2.50142570e+03,1.18501948e-01,7.67190149e-07,6.00009375e-01,2.81487909e-01
6.40640641e+00,5.68077517e+00,3.04035183e+02,1.11058997e+07,2.45392433e+03,1.18501950e-01,7.80193809e-07,6.00009375e-01,2.81487895e-01
6.50650651e+00,5.76278325e+00,3.04342851e+02,1.11132419e+07,2.42060264e+03,1.18501951e-01,7.88867942e-07,6.00009375e-01,2.81487885e-01
6.60660661e+00,5.82136651e+00,3.04423060e+02,1.11208006e+07,2.39787274e+03,1.18501951e-01,7.91638953e-07,6.00009375e-01,2.81487882e-01
6.70670671e+00,5.86095932e+00,3.04207897e+02,1.11260961e+07,2.38280839e+03,1.18501951e-01,7.87571985e-07,6.00009375e-01,2.81487886e-01
6.80680681e+00,5.88633835e+00,3.03948140e+02,1.11290200e+07,2.37315839e+03,1.18501949e-01,7.76762773e-07,6.00009375e-01,2.81487899e-01
6.90690691e+00,5.90128320e+00,3.03712946e+02,1.11292477e+07,2.36719687e+03,1.18501947e-01,7.60352859e-07,6.00009375e-01,2.81487917e-01
7.00700701e+00,5.90878916e+00,3.03673892e+02,1.11275462e+07,2.36382837e+03,1.18501945e-01,7.40194939e-07,6.00009375e-01,2.81487940e-01
7.10710711e+00,5.91171745e+00,3.03776218e+02,1.11248580e+07,2.36208673e+03,1.18501942e-01,7.18358697e-07,6.00009375e-01,2.81487964e-01
7.20720721e+00,5.91270211e+00,3.03896630e+02,1.11226819e+07,2.36123141e+03,1.18501939e-01,6.96685387e-07,6.00009375e-01,2.81487989e-01
7.30730731e+00,5.91288715e+00,3.03744790e+02,1.11213799e+07,2.36088114e+03,1.18501937e-01,6.76574801e-07,6.00009375e-01,2.81488011e-01
7.40740741e+00,5.91422076e+00,3.03073055e+02,1.11250169e+07,2.36112070e+03,1.18501935e-01,6.58827005e-07,6.00009375e-01,2.81488031e-01
7.50750751e+00,5.91349043e+00,3.02455634e+02,1.11243986e+07,2.36128107e+03,1.18501933e-01,6.43678730e-07,6.00009375e-01,2.81488049e-01
7.60760761e+00,5.91100754e+00,3.03057917e+02,1.11197368e+07,2.36128298e+03,1.18501931e-01,6.31186436e-07,6.00009375e-01,2.81488063e-01
7.70770771e+00,5.90864777e+00,3.03774934e+02,1.11157551e+07,2.36138017e+03,1.18501930e-01,6.21170602e-07,6.00009375e-01,2.81488074e-01
7.80780781e+00,5.90672859e+00,3.03668158e+02,1.11323921e+07,2.36453787e+03,1.18559312e-01,6.13591706e-07,6.00299923e-01,2.81624390e-01
7.90790791e+00,5.90816671e+00,3.03316647e+02,1.11231501e+07,2.36283743e+03,1.18517281e-01,6.07369025e-07,6.00087109e-01,2.81524558e-01
8.00800801e+00,5.91271007e+00,3.01839048e+02,1.11472931e+07,2.36552913e+03,1.18548209e-01,6.03161960e-07,6.00243713e-01,2.81598032e-01
8.10810811e+00,5.91509468e+00,3.02363714e+02,1.11389747e+07,2.36373379e+03,1.18501927e-01,6.00027743e-07,6.00009375e-01,2.81488098e-01
8.20820821e+00,5.91174371e+00,3.02785218e+02,1.11309911e+07,2.36337853e+03,1.18501927e-01,5.98464174e-07,6.00009375e-01,2.81488099e-01
8.30830831e+00,5.90473560e+00,3.04216215e+02,1.11199158e+07,2.36345406e+03,1.18520736e-01,5.98226157e-07,6.00104610e-01,2.81532778e-01
8.40840841e+00,5.90610803e+00,3.04903403e+02,1.11232848e+07,2.36366356e+03,1.18518589e-01,5.99029907e-07,6.00093740e-01,2.81527678e-01
8.50850851e+00,5.90902466e+00,3.04370633e+02,1.11257439e+07,2.36336012e+03,1.18501491e-01,6.00833716e-07,6.00007165e-01,2.81487060e-01
8.60860861e+00,5.90988896e+00,3.03953493e+02,1.11335258e+07,2.36436628e+03,1.18516579e-01,6.03811968e-07,6.00083557e-01,2.81522895e-01
8.70870871e+00,5.90882789e+00,3.04185904e+02,1.11262174e+07,2.36352345e+03,1.18502291e-01,6.07565117e-07,6.00011214e-01,2.81488952e-01
8.80880881e+00,5.90654116e+00,3.04388367e+02,1.11192444e+07,2.36304928e+03,1.18497648e-01,6.12143635e-07,5.99987698e-01,2.81477914e-01
8.90890891e+00,5.90647682e+00,3.05093096e+02,1.11157286e+07,2.36256180e+03,1.18485913e-01,6.17223110e-07,5.99928280e-01,2.81450033e-01
9.00900901e+00,5.91388287e+00,3.03601638e+02,1.11192978e+07,2.36130400e+03,1.18438584e-01,6.22363459e-07,5.99688637e-01,2.81337601e-01
9.10910911e+00,5.92629201e+00,3.00694242e+02,1.11681727e+07,2.36579529e+03,1.18484729e-01,6.27981438e-07,5.99922278e-01,2.81447205e-01
9.20920921e+00,5.92492342e+00,2.98358447e+02,1.11754294e+07,2.36731040e+03,1.18513205e-01,6.33328402e-07,6.00066456e-01,2.81514839e-01
9.30930931e+00,5.91064380e+00,3.01395566e+02,1.11704538e+07,2.37016764e+03,1.18603482e-01,6.38730137e-07,6.00523552e-01,2.81729275e-01
9.40940941e+00,5.89288634e+00,3.05236573e+02,1.10861497e+07,2.36171195e+03,1.18485778e-01,6.42668480e-07,5.99927579e-01,2.81449676e-01
9.50950951e+00,5.89402175e+00,3.06745194e+02,1.10949393e+07,2.36290096e+03,1.18497218e-01,6.46877602e-07,5.99985503e-01,2.81476845e-01
9.60960961e+00,5.89915019e+00,3.05846064e+02,1.11113507e+07,2.36429494e+03,1.18499421e-01,6.50547583e-07,5.99996652e-01,2.81482072e-01
9.70970971e+00,5.90293603e+00,3.05488580e+02,1.11276309e+07,2.36595639e+03,1.18513651e-01,6.53745657e-07,6.00068704e-01,2.81515871e-01
9.80980981e+00,5.90519172e+00,3.05132993e+02,1.11306544e+07,2.36589527e+03,1.18503632e-01,6.56271463e-07,6.00017972e-01,2.81492067e-01
9.90990991e+00,5.90789694e+00,3.04089247e+02,1.11339925e+07,2.36573706e+03,1.18492816e-01,6.58288093e-07,5.99963204e-01,2.81466371e-01
1.00100100e+01,5.91245337e+00,3.02049542e+02,1.11421338e+07,2.36581949e+03,1.18483948e-01,6.59870091e-07,5.99918301e-01,2.81445304e-01
1.01101101e+01,5.91597611e+00,3.00936109e+02,1.11639261e+07,2.36821312e+03,1.18525075e-01,6.61356858e-07,6.00126538e-01,2.81542995e-01
