# x(m), rho(kg/m3), u(m/s), p(Pa), T(K), Y_H2, Y_O2, Y_N2, Y_H2O
0.00000000e+00,4.05025583e+00,1.33312098e-01,8.54947214e+06,2.64954863e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e-01,4.05025583e+00,-1.33312098e-01,8.54947214e+06,2.64954863e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
2.00200200e-01,4.04949601e+00,-4.45352723e-01,8.54725277e+06,2.64935785e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
3.00300300e-01,4.04772938e+00,-8.86465393e-01,8.54092460e+06,2.64865022e+03,1.18497521e-01,5.83318134e-07,5.99987077e-01,2.81477655e-01
4.00400400e-01,4.04603178e+00,-1.32575108e+00,8.53693914e+06,2.64843910e+03,1.18501367e-01,5.83337066e-07,6.00006549e-01,2.81486791e-01
5.00500501e-01,4.04563606e+00,-1.34760467e+00,8.53506710e+06,2.64817623e+03,1.18498731e-01,5.83324091e-07,5.99993204e-01,2.81480530e-01
6.00600601e-01,4.04604615e+00,-1.60699166e+00,8.53491415e+06,2.64797277e+03,1.18493701e-01,5.83299331e-07,5.99967736e-01,2.81468582e-01
7.00700701e-01,4.04622956e+00,-1.62810104e+00,8.53838019e+06,2.64867344e+03,1.18505091e-01,5.83355399e-07,6.00025407e-01,2.81495638e-01
8.00800801e-01,4.04620061e+00,-1.44108252e+00,8.53578597e+06,2.64809840e+03,1.18495660e-01,5.83308971e-07,5.99977652e-01,2.81473234e-01
9.00900901e-01,4.04610036e+00,-1.19546580e+00,8.53709937e+06,2.64843145e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.00100100e+00,4.04511708e+00,-4.79395841e-01,8.53420727e+06,2.64817780e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.10110110e+00,4.04386024e+00,2.43798415e-01,8.53024743e+06,2.64779408e+03,1.18500925e-01,5.83334890e-07,6.00004311e-01,2.81485741e-01
1.20120120e+00,4.04301793e+00,9.14295595e-01,8.52907324e+06,2.64786806e+03,1.18505987e-01,5.83359807e-07,6.00029940e-01,2.81497764e-01
1.30130130e+00,4.04276994e+00,1.50865503e+00,8.52710075e+06,2.64752170e+03,1.18501349e-01,5.83336976e-07,6.00006457e-01,2.81486748e-01
1.40140140e+00,4.04300869e+00,1.86003969e+00,8.52790926e+06,2.64760349e+03,1.18501925e-01,5.83339813e-07,6.00009375e-01,2.81488116e-01
1.50150150e+00,4.04320967e+00,1.66025636e+00,8.52560525e+06,2.64700119e+03,1.18490976e-01,5.83285913e-07,5.99953935e-01,2.81462107e-01
1.60160160e+00,4.04343696e+00,1.07010111e+00,8.52760751e+06,2.64735828e+03,1.18496156e-01,5.83311414e-07,5.99980165e-01,2.81474413e-01
1.70170170e+00,4.04311220e+00,6.76370140e-01,8.52742724e+06,2.64744871e+03,1.18499121e-01,5.83326011e-07,5.99995179e-01,2.81481456e-01
1.80180180e+00,4.04242428e+00,7.61061657e-02,8.52222039e+06,2.64655580e+03,1.18486881e-01,5.83265757e-07,5.99933203e-01,2.81452381e-01
